w475959205,w475960231,w477684043,w526337678,w533804140,w541438316,w541914139,w574606561,w592870302,w633724575
322.5722,523.9951,308.43429999999995,290.32370000000003,201.1768,243.8226,404.7048,274.78509999999994,263.5687,381.8050999999999
415.7375,644.1893,399.483,378.6449,277.03420000000006,325.68250000000006,508.3744,361.119,348.331,482.3746
278.9955,324.2467,274.60400000000004,268.8891,246.08580000000003,257.2165,294.58360000000005,265.94,263.052,289.2884
141.90300000000002,141.202,143.157,144.85199999999998,147.91400000000002,146.22899999999998,144.45600000000002,144.369,144.77300000000002,144.685
33.6513,33.3473,33.9812,34.4265,35.2658,34.8079,34.254400000000004,34.312400000000004,34.4228,34.3272
517.5038000000001,555.3405,476.93570000000005,422.1791,318.8416000000001,375.20540000000005,443.6000000000001,436.1609,422.56930000000006,434.6001
60.7577,60.2094,61.3543,62.1596,63.67700000000001,62.8491,61.8492,61.9531,62.1527,61.9807
4.4365,4.3676,4.5145,4.6198,4.8174,4.7095,4.5808,4.592499999999999,4.6185,4.5977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.512900000000002,16.6667,16.712600000000002,16.9839,17.3966,17.1607,17.071600000000004,16.8782,16.9334,17.080199999999998
232.7366,341.3056,225.2434,215.654,167.89360000000002,190.7178,277.30679999999995,207.2218,201.2146,264.9794
301.1046,415.1005,293.6669,284.1807,235.0152,258.4318,348.91600000000005,275.1353,268.9581,336.0257
371.0933,465.1105,360.3012,346.1681,294.98060000000004,320.2339,399.55,340.78439999999995,334.2788,388.3416
253.4949,271.3295,251.1086,247.9683,237.48380000000003,242.7067,258.094,247.0982,245.7614,255.9258
493.8211,564.5053999999999,466.5669,430.0144,347.8138,391.2113,470.1152,434.4993,423.8101,459.3165
294.5059,306.7265,281.47260000000006,263.8813,230.6638,248.7797,270.8,268.3662,263.9974,267.90180000000004
104.9382,103.3689,103.4513,101.4291,98.476,100.1806,100.53520000000002,102.2621,101.8657,100.5157
18.6334,18.3537,18.9621,19.405900000000003,20.2356,19.7822,19.2476,19.289700000000003,19.398900000000005,19.3177
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.6774,14.811899999999998,14.8551,15.0965,15.4644,15.2542,15.1732,15.0027,15.051900000000002,15.1811
87.73670000000001,94.4142,88.2433,88.964,88.2362,88.4061,92.7576,88.0141,87.9377,92.11929999999998
129.6742,133.16039999999998,130.5378,131.7256,132.714,132.0386,133.7072,130.96259999999998,131.1042,133.4482
83.1904,82.4409,84.00710000000001,85.1095,87.1864,86.05319999999999,84.6852,84.82669999999999,85.0999,84.8651
94.4093,93.55769999999998,95.3372,96.5897,98.9494,97.6619,96.10760000000002,96.2684,96.5788,96.312
232.4788,241.6009,229.9647,226.60630000000003,218.2892,222.6104,231.7832,226.7379,225.6623,230.5139
201.2266,204.8488,197.4154,192.2716,182.5444,187.8478,194.3224,193.5778,192.2986,193.4698
208.8579,203.3973,196.2186,179.0697,151.743,167.1957,175.94639999999998,185.2962,181.6554,174.9534
20.4065,20.1017,20.768,21.2561,22.1678,21.6695,21.0836,21.128,21.248,21.1604
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.08950000000002,160.25179999999995,97.6285,90.5264,61.9182,75.8685,122.9844,86.7625,83.1405,116.3061
197.0849,275.5469,192.06760000000003,185.6765,152.0694,168.0567,230.2332,179.40519999999998,175.18440000000004,221.3736
244.8972,312.3681,241.1543,236.4327,208.8388,221.8576,274.7488,230.7851,227.32870000000003,267.2011
322.233,389.1567,315.1215,305.83410000000003,270.7008,287.949,343.83360000000005,301.7475,297.2895,335.9259
390.5151,456.7456,377.6099,360.471,312.30060000000003,336.8533,398.06680000000006,359.0423,352.85310000000004,389.5139
409.5281,458.2964999999999,391.2384,366.7157,311.1762,340.4623,394.384,369.5808,362.3616,386.9972
295.1119,307.42999999999995,282.14910000000003,264.6538,231.5698,249.6077,271.628,269.0967,264.7459,268.7283
345.4901,333.8041,313.9924,271.2665,202.6246,241.3683,264.57480000000004,286.5748,277.4356,261.8984
9.7604,9.6185,9.9331,10.1663,10.6008,10.3632,10.086000000000002,10.1047,10.1619,10.1223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156.3216,257.9568,146.68040000000002,134.1456,83.4364,108.1528,191.8564,127.4228,121.0036,179.9908
275.336,426.2286,264.925,251.60180000000005,185.2304,216.948,337.2888,239.881,231.533,320.1562
392.24660000000006,596.0285000000001,378.2949,360.4487,271.06120000000004,313.75780000000003,476.1700000000001,344.5713,333.3301,453.0457
289.0839,338.1438,284.3501,278.1912,253.531,265.5637,306.0484,274.9817,271.8589,300.31089999999995
482.3427,587.2989,461.0918,432.8481,354.685,394.6141,492.4252000000001,430.9406,420.8902,478.7722
507.7116,582.6279,479.16890000000006,440.89290000000005,354.5548,400.1128,483.3952,445.4933,434.2681,471.9925
331.4951,347.5911,314.6424,291.89750000000004,248.8626,272.3233,301.0108,297.6648,292.0056,297.2324
395.9484,381.9373,357.4931,305.33070000000004,221.454,268.7872,297.3064,323.9927,312.82590000000005,294.0119
21.2929,20.9752,21.6701,22.1794,23.1306,22.6107,21.9996,22.0457,22.170900000000003,22.079700000000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.8792,140.03940000000003,87.3878,81.5526,57.7,69.31360000000001,108.8992,78.33260000000001,75.3142,103.2862
203.013,286.6359,197.6935,190.9197,155.1656,172.16899999999998,238.4072,184.2235,179.73350000000002,228.9683
353.95090000000005,519.0862999999999,342.9506,328.9027,257.165,291.3747,422.67840000000007,315.90020000000004,306.88340000000005,403.97739999999993
463.5393,617.5453,445.3032,421.3965,336.2738,378.3519,508.8384,412.8263999999999,402.0008,490.4092
492.97710000000006,602.2918999999999,470.8984,441.5559,360.27180000000004,401.7893,503.6072,439.5448,429.0936,489.394
509.2209,584.2424,480.7641,442.605,356.4334,401.8947,485.1672,447.1557,435.9529,473.7641
379.3226,400.5924,357.1554,327.2384,270.6048,301.4758,339.2812,334.8138,327.3666,334.301
210.5773,205.2255,198.17220000000003,181.3411,154.5186,169.6859,178.28000000000003,187.4514,183.8778,177.3046
31.053,30.5927,31.6015,32.3421,33.7248,32.968999999999994,32.0816,32.1475,32.3295,32.1979
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0367,67.05279999999999,48.6943,46.96379999999999,39.0946,42.8861,56.6264,45.7171,44.7247,54.67349999999999
144.5842,183.0264,142.8178,140.6236,125.738,132.6886,162.45520000000002,137.2426,135.38420000000002,158.2002
189.7635,219.2007,188.936,187.9671,177.76780000000002,182.4205,204.6856,185.144,183.88,201.4924
453.5592,601.7389000000001,436.17030000000005,413.38110000000006,331.838,372.1236,497.5152000000001,405.0651,394.6967,479.8027000000001
249.776,266.5996,247.7,244.9748,235.4844,240.188,254.5268,244.076,242.868,252.5032
242.8907,253.847,239.7373,235.5224,225.2274,230.5881,241.74,235.7401,234.4077,240.1989
118.0898,117.4404,118.8162,119.7968,121.6392,120.6334,119.42920000000002,119.5434,119.7858,119.5874
39.2606,38.9052,39.6454,40.1648,41.144000000000005,40.6098,39.96360000000001,40.0318,40.1606,40.04859999999999
15.9697,15.7331,16.2518,16.6327,17.343799999999998,16.955099999999998,16.4988,16.5326,16.6262,16.5586
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.8179,67.7443,49.503600000000006,47.8107,40.031000000000006,43.7757,57.4224,46.5612,45.5804,55.4824
93.2225,101.3058,93.6855,94.3544,93.1302,93.5275,98.9464,93.2715,93.1335,98.1551
115.2255,116.4225,116.167,117.4485,119.26100000000002,118.2065,118.13,116.899,117.143,118.121
150.5776,151.61079999999995,151.7144,153.25959999999998,155.5644,154.24079999999998,153.8484,152.64079999999998,152.9496,153.8808
128.06060000000002,126.905,129.31840000000005,131.01620000000003,134.21520000000004,132.46980000000002,130.36200000000002,130.5808,131.00160000000002,130.6392
65.4314,64.83999999999999,66.0746,66.9428,68.5788,67.6862,66.608,66.72019999999999,66.9354,66.7498
65.4314,64.83999999999999,66.0746,66.9428,68.5788,67.6862,66.608,66.72019999999999,66.9354,66.7498
171.1458,167.47209999999998,163.8897,154.0419,138.506,147.3114,151.9428,157.67489999999998,155.6033,151.4293
32.8306,32.3408,33.4114,34.1956,35.6604,34.85979999999999,33.9184,33.989799999999995,34.1826,34.041799999999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.3948,94.2511,64.01570000000001,60.9369,47.64,54.0784,76.75480000000002,58.9769,57.29730000000001,73.53529999999999
118.2867,138.3808,117.95430000000002,117.6078,111.1766,114.0561,129.02040000000002,115.5771,114.78470000000002,126.8695
112.7483,112.841,113.7637,115.1396,117.4326,116.1489,115.19400000000002,114.6769,114.9813,115.3101
164.0593,166.60709999999995,165.0962,166.5139,168.163,167.15189999999998,167.9628,165.7754,166.0018,167.82379999999998
188.2804,191.3138,189.0186,190.03420000000003,190.864,190.2932,191.7584,189.3762,189.4954,191.5314
261.2822,274.5756,257.2918,251.9552,239.0888,245.8026,259.4988,252.2926,250.62620000000004,257.6086
299.3218,311.27019999999993,287.0472,270.4822,239.0744,256.1894,277.24760000000003,274.6584,270.5288,274.472
400.2518,386.5213,362.8557,312.1295,230.5928,276.60939999999994,304.2664,330.2889,319.43330000000003,301.0737
158.6514,130.92239999999998,141.7386,118.686,87.8844,106.0662,102.9072,129.23219999999998,125.0634,103.7226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.3167,69.0165,51.06379999999999,49.45289999999999,41.8774,45.5161,58.936,48.2006,47.2462,57.0274
343.6305,568.9344,329.3885,311.26020000000005,215.1346,260.8315,439.2052,293.1785,281.10850000000005,413.7853
364.4457,535.7633000000001,353.44280000000003,339.4233,265.9346,300.9031,436.7104000000001,325.7516,316.5212,417.36
486.57,652.4659,467.3465,442.1637,351.4296,396.22,536.3572,432.7445,421.2105,516.5572999999999
333.0726,374.3757,325.93090000000007,316.4703,288.5,302.6558,339.91760000000005,315.1753,311.5901,334.6961
188.2899,190.6578,188.4441,188.6652,188.349,188.44170000000005,190.0104,188.3397,188.30490000000003,189.7809
174.45800000000003,175.67639999999997,173.276,171.68120000000002,168.63760000000002,170.29399999999998,172.37120000000002,172.07600000000002,171.676,172.09679999999997
53.276900000000005,52.7959,53.8006,54.5075,55.839400000000005,55.1127,54.235200000000006,54.3262,54.5014,54.35060000000001
97.38490000000002,83.9765,89.5336,78.8293,64.68180000000001,73.0567,71.20000000000002,83.7832,81.8664,71.6348
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.8488,247.1898,142.15619999999998,130.879,83.83080000000001,106.6904,185.5844,124.3074,118.3578,174.3922
311.7239,499.19569999999993,299.69660000000005,284.3729,203.9846,242.23370000000003,390.8336000000001,269.4062,259.30940000000004,369.6602
445.9067,701.607,429.26130000000006,408.0344,297.8394,350.31610000000006,553.2400000000001,387.7281,373.8837000000001,524.3308999999999
573.5042,800.3748999999999,547.1653,512.6591,388.4620000000001,449.7786,641.4732,499.8001,484.0117000000001,614.3897000000001
628.283,796.8865,594.6045,549.8555,425.342,488.899,645.562,546.5865,530.5805,623.6865
641.8124,752.0502999999999,600.6141,545.3777,420.164,486.1792,607.9204000000001,551.7897,535.5149,591.2408999999999
578.6541,622.4569,533.8664,473.4249,358.7658,421.2403,498.2272,488.6408,473.5656,488.078
410.1891,396.0084,371.9839,320.1594,236.90180000000004,283.8953,312.0392,338.7283,327.6431,308.7935
240.4794,193.33,211.0866,171.0288,117.2048,148.9302,144.198,189.2442,181.9634,145.5058
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.3484,18.5215,18.5701,18.8713,19.3288,19.0672,18.97,18.7537,18.8149,18.9793
185.8413,252.5933,182.1712,177.5445,150.3198,163.15789999999998,215.4524,171.9424,168.5328,207.9892
303.9393,417.7138999999999,297.2542,288.7863,241.4022,263.8319,353.3972,279.4294,273.4878,340.6234
542.4352,747.0883999999999,518.8468,487.9515999999999,376.3080000000001,431.4016,604.1512,476.2756,462.0852,579.7412
512.9338,628.0155,490.3207,460.2841,376.1516,419.0554,525.61,457.8859,447.0743,510.7251
597.7333,695.1905,561.4512,512.8081000000001,402.4306,460.6139,568.1,518.4144,504.0688,553.3716000000001
560.1238,601.4373000000002,517.9437,461.0215,353.0208,411.8654,484.4144,475.3449,461.1453,474.8497
