w538115135,w539744154,w1086210743,w1086210744,w541965088,w541965085,w534572399,w534572395,w534565230,w535349143
3.501993479177341,3.150750789473339,5.573659778931276,4.922578743090324,3.652740779920672,4.988242636543933,4.561278595530839,5.376487279512814,3.544346207802662,1.6754211784412227
3.2243815084065246,3.258085391841384,4.967236684642377,5.282435593202455,4.390305715037331,5.051516340712627,3.847522411244839,5.620152843799392,2.8685936614862184,1.6161387601838502
3.606419439908512,3.425207904857304,4.250796696937899,4.7065061874404845,5.176551739546917,4.589031602626116,3.993797388506656,6.115079978631137,3.6518477918697423,1.340259529002389
3.985620318846208,3.5728084926143966,4.226344362938408,4.511744417482644,5.520554012660675,4.830040314209048,3.173746129741833,5.769430652136376,3.5184435211573457,1.848185567027678
3.950755104308457,3.463800849723573,5.050705899241425,4.292055565494863,4.706790483988556,4.820570793359371,4.231399847644424,6.283431289835804,3.3125568301109767,1.772541238051638
3.9938405592154447,3.636207785324384,5.35565516693365,5.218211549023926,4.0265254147482175,4.407106188011341,4.706814306847424,5.537918729084415,3.3459384555931884,1.7975611066598565
4.172241941681031,3.93861090723844,4.201807530566073,5.652106987574832,4.6102546244219775,4.2524813540532005,3.836238894949797,5.928247454163813,3.169569557793996,2.278028330658171
4.008739068978475,3.6397221883092623,5.438013434217992,5.432312340354844,4.631773719126679,4.068208416699651,4.868228905824235,5.803100555798837,3.675747785891735,1.827181602831932
3.7276312060801726,4.3361087384047305,4.610900752290131,4.778825784944836,5.284510254446819,4.414757018102523,4.247177419750538,5.6497910456699305,4.17621454989415,2.184202562412836
3.351069079906668,3.333724053666839,4.55394340405333,4.604092002360058,4.28531089637929,3.912793681169768,4.19501146390052,5.711449430913775,4.395211974408244,1.8559905903598508
4.285856972046891,3.584243224667823,4.132093690006423,4.521517897428083,4.43728430817171,4.912381901327623,4.388288031880234,5.641563640200724,4.203437758010887,1.9233968442860565
4.019739184760484,3.44095197483965,3.697129394337775,4.957503567936949,5.196337578085367,4.724344833273871,4.392074171974036,5.113417699247421,3.301615038334612,2.1725498605294256
3.769660166023998,2.6250946990609445,4.104947995888692,5.742832327313831,4.711572826672589,4.583707022225754,4.838725961318522,5.478643533771754,3.939164742230481,1.9628885038300825
4.3983185560631455,3.205276665546257,4.847109896142344,4.537315418453455,4.485293774339369,4.636821799621851,4.1940885085788615,6.617029729851534,4.031898642126165,2.094986425400487
3.776369717338557,2.8435228768679,5.026119587449426,5.5806855564566815,4.701950405173446,4.294642911030704,3.7111094833926495,6.301272588695862,3.266162635060056,1.803752838102531
3.7836436819264887,3.681838031813755,4.926714704963812,5.498975483370601,4.850978752647703,4.662272437036174,4.731079673238017,5.915088241879724,3.4269270021427287,2.190266933500055
4.487234727154765,3.581760126878028,5.68530905986912,4.31119081966987,4.476244021930558,4.852659452344024,4.523908940979448,5.53214373151426,3.410679931363339,1.7744309582617108
3.330375562384829,3.75391379433339,4.1856290068283935,4.762803603711429,4.365873577300312,4.871022040791828,3.3108773344347187,6.81971672790499,4.292134163812333,2.101778686235814
3.9384627718708094,3.453663256270575,4.378840161546273,5.361592411452524,4.411596770568157,4.127613808090949,4.538006377941706,6.3590517244743205,3.5381110651074086,1.939200779446704
3.505883990757229,3.7617514195395065,4.544416203376201,4.42075708252959,4.04418238080584,4.896783238411,3.816471058373044,4.896126026770045,3.758745265033328,2.2241639317693465
4.0865961627361225,3.697749129764904,5.360758984694594,4.344664082452211,5.2482824275962505,4.318750866299432,4.491894537365119,6.633362994751515,3.996787746119968,2.491220181707789
3.170011786832226,3.761020439187545,4.809927668474533,5.2750268634835065,5.505807150510533,5.236978698151451,5.06635034806876,5.297264779126542,4.340127870783654,2.039697828530377
4.588138988184852,4.062470025868989,5.24411556721282,6.216433831302276,4.581254198523164,4.634827006830367,5.326976604432495,5.376850229760543,4.23643050139083,2.612449159902904
4.465514729260402,4.202215987453978,6.905420102902336,5.514919032201012,5.061271467910359,5.7328323716839575,4.763876631511254,7.280925057857242,4.50717600218552,2.674795886191472
5.360939593823404,4.148216089244943,6.013957523915487,5.479575152916183,5.467001245128599,4.6996249902357405,5.487168739237824,5.828111629425175,4.760225340582329,3.118722762201108
4.723917472941916,4.297707622946158,5.964789524678534,6.098937770577551,5.232022180181812,6.105892323943309,4.954192990929108,6.6560328799106045,4.796647470390827,2.832013149127725
5.698059521519441,3.7784590519524017,6.505581043181735,6.944068037073393,5.857474081086965,4.923019045603806,6.111918957474992,7.158576816702218,4.2491023528107545,2.753071821860273
5.5083675020164335,4.92923076445101,5.750606485683533,7.507637419413101,6.25902380773602,6.1639401365230615,5.32823470403783,6.295482323107465,4.0546981586623465,3.840425706220996
5.24792228755404,4.506241394549803,6.649220546684727,6.333551345411177,6.651579486797823,5.581325414243489,6.662815788275423,8.205778977995843,4.938600354186197,3.587366897714632
5.108172780442074,5.24526806951158,6.717078918759846,6.210297610070623,6.182532106941612,7.286249491683952,6.131889894082761,5.396907948809982,5.423059882839081,3.260700312045802
6.092946311033261,4.518351850695539,6.666723505948013,6.090870436777836,6.868874940322048,4.675787809492086,5.331340646982488,7.961951185834662,5.741854496166483,4.620776089646628
6.25353323340836,4.51788815665288,7.3071829773220545,7.308063735115346,7.845303653882882,6.162614602201689,5.0376836717527285,6.957453278595757,6.238797181330154,4.318486335052516
5.149593920817658,5.040582335302642,6.6908092844360505,7.475832951450275,5.922549401899592,6.602974135522108,7.007267397528295,7.427253503259654,5.381681858923802,4.13488305040295
7.644964950141765,5.736350738542182,6.745492948680732,6.394451418730844,5.6635016088086125,6.443370920755856,6.128190773261427,8.137407840795106,5.291810192068914,4.1420312882366686
4.736063531408371,5.248784036737105,8.580024894656535,7.939416140853466,6.390769646917802,6.309916475754805,6.641800593789557,8.009588629067384,5.490363832455456,4.725577941230517
5.826619754245016,5.817714183664132,6.755159294931233,7.726361185006487,7.978196654692497,7.72529631289516,5.232364259577434,8.832691839819876,5.393232639959154,4.046267077873962
5.681011134996037,5.57224195330885,6.22880575724181,5.787966064300472,5.53902411582743,6.841850411496199,7.54603247851639,8.188833465326342,4.873469717962776,4.049418709809854
7.468185630871883,4.753289314877846,6.101551550624843,7.631491984417118,6.321309281277718,6.47113434153545,6.325465704263613,7.516010032766505,5.1487128548816825,4.219698424826671
4.840565760308831,4.8984078647644,6.262977248398853,6.87980989779362,4.80334274655037,6.139463652203877,5.72309636274424,6.472610930272744,5.451299604138256,4.7722690572232365
6.083308618347779,6.658010712623649,7.32786183232654,6.360043884757995,6.363689195019509,6.241356783755867,6.096579114153895,6.074766336176431,6.598460712232277,3.604692301830232
5.547640223223477,4.973820780934079,7.84098370183601,7.65381469659036,6.1153809734679365,6.021151892241837,6.333552007083092,6.996233877853097,3.6308040776142847,3.681337322716313
5.522653299015637,5.695710795389294,7.36316488631342,6.95235816224443,7.329415714830243,6.336971633246234,6.542135463179677,7.928980645118563,6.468385780689503,4.177594098434872
5.86376132392303,5.440881681061043,7.225728426422413,7.917725488896784,6.666896403285825,6.8151086608113385,6.448995597162228,7.706287082110848,5.217362507731702,3.267668243413271
6.598776572227315,4.839026428282796,6.425059068188456,7.32042405384105,6.279254878061447,6.990445717815872,5.923611309748485,7.282545325930835,6.261643007874301,3.91223505114038
5.002733297495719,5.721288434509935,8.354902286043448,6.791806739544186,7.163083911919617,7.079252844224463,5.675803075802113,7.74097498609837,5.146718673099772,3.414965275422733
5.385633173719081,5.777460437642981,7.071371006525932,7.051103797464036,6.829616490588751,6.140892830012064,7.615717620061645,7.947527508479258,5.526228221283321,4.544996722870454
6.433542517238521,4.843352435710227,7.115717127653928,8.720741162090201,6.553432228597307,6.148407740564784,6.423959984931632,7.557623466955805,7.34687759413073,4.178198138650743
5.85735860879023,6.617526740713571,6.360235240015886,7.484119541836223,6.8764325140352165,5.684633479362636,6.331966160493867,8.197662457886391,6.737762304535309,4.261441849077739
6.475261890508946,5.578914737381232,7.476949251097752,6.705450061990122,6.7579945883820205,6.680670838204163,6.506855922196782,8.096122074003759,5.736435325856212,4.790415934210748
5.95298954275584,6.973015227704079,7.386662386273745,7.127505075339485,7.1561733513321935,5.379274306400174,6.482992552742541,7.632312734885367,5.96910263619937,3.924869620920643
5.274250941762571,6.030298668244527,6.765683490347151,7.401979873685765,5.9206332465281255,5.704574661386702,6.832973398294375,7.816713145909284,5.895490252664564,5.043693903784791
7.812664020002295,5.858506851679175,8.024866059280457,5.978224161947688,6.056220187726495,7.267828887145594,5.7137769260981,7.362253720231323,6.419708210922895,4.638473114536038
6.280388687476258,5.562026534381058,6.389077824672404,5.174269796040401,7.620994279278215,6.526266571379042,6.415377371762148,7.977022755841577,6.516884840385118,3.969663299376622
6.537049743539599,5.3910435431975925,7.514808805760929,6.02308319149559,7.065689588618725,5.931669927749332,6.637591057096064,7.103444846021644,6.030736373097928,5.166375725519934
5.89645838580667,6.239472877705043,6.361747375599,6.461850023357905,8.507721515138481,6.608212408209269,6.367281279084059,6.982988747294717,6.876152727419411,4.902811409458984
6.309572550781341,5.325343523448204,7.570098327743046,6.689885050951912,7.061324207547192,6.370076574722866,7.198409327624315,8.293971724581418,6.791534670139379,3.9598954641091737
7.06452333537594,6.069250084732224,7.421412126378944,7.6175312965413795,7.642172679188187,6.69408885992075,7.430059257720974,8.956048395760535,6.740560619513815,5.119790282844418
6.766545211381255,6.240806039173593,7.056888073975627,7.426937680540641,6.520704179084693,5.835957785029013,6.291455050742495,8.687273911759469,7.079862879754572,4.557599504348393
6.603440547039781,5.17890497553734,7.021741485927328,7.263579446272846,7.187733108915644,6.02978069642813,6.677928674110314,8.388176424991311,6.731061167696029,4.477808222445664
6.609211692250088,5.5459586298490064,7.220267313818546,7.748588275689186,6.533642331799469,6.543630724107165,6.818644925832069,9.001133490081267,7.1217793076143785,4.942644624946894
6.361633246131417,5.594569494079725,7.678285894312692,7.30072007700771,6.758687730069244,6.860265945346821,6.581064141714245,7.436028427557208,6.268049066837989,4.907604841965807
6.685397526044588,4.998475222681842,7.926183959508925,6.478688536739898,7.331193416338025,5.961815094883857,7.651689389313822,9.41096355377632,6.185951755360198,4.776557751720361
6.110377240385115,5.858947140494258,8.017500649710982,6.529389170975557,7.332228853136217,7.146097636422577,6.8040197494294565,7.731887233608701,6.606054116554461,5.2904855376026685
7.489754752565948,5.173218401284982,8.619883528912673,9.123893173413167,6.804344269699662,5.969493098920994,7.454245092727636,7.575578558914411,6.232288601677273,4.747247923634317
5.834536593967485,6.446660667053279,6.733191304582175,5.97225457662138,6.869130840198919,7.509690130216221,7.131984690275006,9.652975661246568,6.313019425359802,3.909548058128638
6.259084860059465,5.991113853830965,7.648702371052676,7.017315452711003,8.602360148736206,5.683212170230457,6.328938701487164,7.924131430212845,6.877912761582776,4.457610735588983
6.450554805203163,6.513716352395235,4.756712723265458,5.650030412889689,7.370499150304349,6.796297630703596,6.84248824172994,6.885931975139094,6.136452860940731,4.929990918968217
5.7602749923795455,4.90834397000559,7.530418054242244,6.770658932688897,7.405777581417718,8.151797733651946,7.361173482932177,7.997095349858434,6.022936694024116,3.375242003746334
6.714670928921691,4.890274242976312,9.126635682929482,6.385669587084127,7.142966057770392,6.202168104549497,6.892206503868311,8.138880408730339,5.864867824267575,4.586130279295388
5.8052352427468,5.549871528872024,7.897758639515964,8.554560498086897,6.996867950857512,7.295800572771896,7.124939693978826,7.25244774398818,6.017878425131118,4.356845880876254
6.185507803360053,5.013732677187474,7.868512663549614,7.721812072935304,7.523962702764873,7.23219232539437,6.388561988349668,8.670045345527786,6.447191093262837,5.154750045113658
5.653182430902876,6.568486402975331,7.616519753804595,5.4124339777127926,7.570279631720227,7.931624091301977,8.064650866365913,9.032009515285669,6.610401266791143,4.648326109080887
8.056022090694546,5.916917416518293,7.081154507915386,6.799329077192166,7.481980051566473,5.2025590599277765,7.498804182914493,8.860216370046041,6.179761636307825,4.271105406401626
6.288310260509812,5.7262279944450265,6.379615825439253,6.252223357855047,7.735580963521196,7.346190447007312,7.800475623416477,8.92508327485916,6.159158130550107,4.480594894599103
6.536726148259357,5.612479591277303,7.85852928487471,6.737218453284473,7.711240963007045,6.842012105985101,7.201699857126815,8.122981818526908,8.626122345007067,4.668414624050978
7.072227387029728,6.473621538652923,6.873251248957841,8.075214312843357,6.215781672908616,6.488206000659371,7.320051152903256,7.882387154344998,6.1441359974257335,4.761848835055514
6.596454131824836,6.428718074565433,8.62117615773322,6.524835560366794,7.144675870069071,6.802854057376,6.44060389591282,7.525460827165869,5.918813384718304,4.495489701762321
7.265411664035864,5.432000416628432,7.417634108856703,6.821193683807264,8.895784842073573,7.08786221878952,6.889355064036674,7.213326348857301,5.93721179185328,3.893946551753359
6.194216217072197,6.258282072511704,8.453649636138595,7.57589444614094,6.849020600805921,6.3305524779963696,6.781702674898224,8.061341294364631,5.993226964884986,3.78835060442426
7.183096061542293,5.997832393732768,8.060022360713013,6.957755681676124,6.286606298647251,7.455679172486677,6.764861979531987,8.125422337326793,5.750035572846495,4.411383968375731
6.148219185452493,4.6057206702907045,7.21118310865743,7.481549859790536,7.254734861617185,6.381419229958095,6.9588254996124,8.391719801111277,5.276519182567418,3.88643057372176
6.079289966045593,6.290090402422433,6.974157302467946,7.902396770367441,7.344293721506037,7.877287842247684,5.373985879289255,8.72426858428572,6.447469287973705,4.418127741798313
5.400882711219247,5.834262793342939,8.198270881162737,6.985744000773123,6.82452355656161,6.415316708551005,7.795353767867433,7.848292434681326,6.558288465573022,4.262219700132857
6.382138590474222,5.580731803677199,7.466691486071644,5.748156527450357,7.398451316424266,6.485490503669164,7.152313585629854,7.946369952853731,7.260106773886346,4.286303879535391
5.240407962107449,6.398124397277607,8.584669208204222,5.481171817239836,5.905544130185817,8.007197973017945,6.242138960104731,8.144209436596762,7.85600319623954,4.586093346496461
6.121073963868606,6.265289231670655,7.449013072178326,6.166471247340645,7.686325041904781,6.968841268536154,7.429072974408268,7.055480425905937,6.449396734667943,4.415216513271381
7.293294005401017,5.676912529190626,5.147225287952673,7.790272309390188,6.487759558618485,6.18468588236258,6.947192514848224,7.471118970451497,6.419327788017944,4.704434896649237
4.632157456746952,6.16715383419822,8.266732378367864,8.245899746241163,7.85012787658237,5.999593672757421,6.71006466032806,8.627176696720742,7.008918404616649,4.75660806863018
6.688983522849988,4.734789357445039,7.5951324595370755,6.62423077850729,6.312698313909333,7.223898639932808,6.06616783825321,6.883201583066558,7.185440793321768,4.8100194758104
6.333305070697215,5.023729709241673,6.091105052947648,8.174228773411732,7.624317191879088,6.198799172105786,6.767101330458838,8.129115684474073,5.429274399487706,4.735728588959767
7.202709770177614,5.107058907637031,9.146004031553195,7.317234313802465,5.300148480555299,6.328608030401398,8.016133214807065,9.346290369028797,6.148104521847044,4.65393281811602
6.811218165304608,5.978947183492124,6.213390438188394,6.404910190282462,5.9537898576474,6.412557120230948,6.448600577208231,9.520096607504408,5.247761076672356,3.6757690770289
6.634622827227751,5.875579959274557,8.17845137676094,7.11248505311834,7.664489960825159,5.751530373527337,7.611805011851005,6.730684052552948,6.200637740417377,4.583192521923645
6.81154648670877,6.8379481490879135,7.152717584172171,8.080398210642866,6.299928642639802,6.009330698733943,6.570836492669312,7.51591435169586,5.617940347220962,4.130620480709384
6.0656985664636105,5.0465467266107344,5.583765762836378,6.5939671446281904,6.62851584304311,6.163867370523746,7.635063541785023,7.074899500720375,6.025994769279534,3.888299528421414
5.378757046048757,5.019596263013532,7.557993796174248,6.851630570371152,7.046892782884827,6.286819900486152,7.157776865748833,8.655932256318893,5.593164567087609,3.829316203196333
4.859662364599992,5.853323608373106,6.822911350112184,5.704678912922232,5.300485810272069,5.987263750286293,6.264655777071223,6.934970174991936,4.979701771511102,4.036178441883426
5.3516634519517465,6.063083033477491,6.59175600472368,6.464995842594311,5.393910892679474,6.229682350839816,6.4753213412908845,6.158494802288234,5.874240857271105,3.4388185357948524
5.068957429093045,4.9046721919605725,7.408875347627151,6.5632065358812,5.760241278740178,5.307795794689426,5.457019581088655,6.771929294764676,4.9441078233047255,3.3689711808279634
5.366382651660361,4.925937495368828,6.5756583872683,6.19039332708466,5.170741686667665,5.150227088983814,5.709571446900568,4.982516258750746,5.117557122390386,3.2976904104658336
4.8575878336952085,3.776255168804593,7.362501238859009,5.5405315032405404,5.133492094350368,4.677816261642311,4.88802590793392,7.17188266407179,4.961102082570061,3.0277595976373206
4.180051930516183,4.28460332161959,6.112925848206285,5.241519147810006,5.5453164767081065,5.730970287768805,5.8140829083252985,5.797739250212241,4.410491700838928,3.427667060866844
4.94474417425533,4.438102308011338,6.401431888210752,4.819146737849687,5.624915371735493,4.7335608310759865,5.23827819926939,6.770282696164424,4.534443591894885,3.1824065435571725
4.589382261345063,4.263459738920656,5.186963746334924,5.012370004016261,4.854376571112802,5.1944481073135575,6.288589725433759,5.71047526888664,4.53750418673178,2.9052017600248976
3.783422624997713,4.719698043832885,6.3862153489069895,5.234504179048614,5.036405843675571,5.743362052605198,5.444988154732277,6.314598679688175,4.400522009721416,2.7088891395931296
4.928395503988262,4.106244171578286,7.056179175938151,5.097024861170948,5.283567138566553,5.030142980294947,5.676762188953864,6.996597639574207,3.901719229563021,2.401896816967738
4.507311383173342,4.233940520467462,5.836762796323033,5.605952269979194,5.604461725893722,5.248509495577325,5.495597285735506,6.716690694936013,4.495159815816429,2.519769096803182
5.909459731793315,4.75082531664288,5.501595722564613,4.162951410058334,5.95908895627476,5.705394154948823,6.322007318440807,6.886402473768092,3.985156017066109,2.5997992365215543
3.952707213823855,4.133768294452088,5.193725925599562,4.804994257140085,5.139011251528701,5.140896244133489,5.271324568385301,6.748266662363353,4.935969262729565,2.879792221294407
4.32034207114505,4.254192516529753,6.010039007835476,5.348811923985924,5.3704241417182015,4.4553644921582185,6.155552543642153,6.279313972515147,4.532563714660727,2.356127905802359
5.87033685069508,4.094601903464864,5.628161940118464,5.076278112221556,4.781150880044256,4.992079222428591,4.664885462307742,5.853865989272882,5.259774127082571,2.681578347086892
3.577361054568942,4.412742638528251,6.208390169435068,4.704079819184781,5.39315494922444,4.54024478860694,5.663286965679895,5.298822408839233,4.695320048604217,2.3436581570896675
3.926951241827364,4.292075135224762,5.315259186406271,5.054852310789207,4.953754129013013,5.391865892586581,5.119882258117125,6.796765129633927,4.834189285377978,2.5880523725784577
4.709470378216013,3.782219920322817,5.735336639025945,4.99202422312112,6.118833529274449,5.243281347220701,5.674705690927399,5.748218493140128,5.38424615741405,2.9236723523395667
4.638674919130732,4.265465853990276,6.107544822400327,5.091801180457181,5.41030121046041,5.135170343703718,5.9304238086466174,6.327561388776425,4.369145721673346,2.721803787890608
4.30130083368105,3.9252854650829687,4.909606185058015,4.818676252552608,5.364529850135219,5.251008866451932,5.072019396896257,5.164904416854884,3.840345312093624,2.320937078573966
3.702573430054057,3.6117249666930817,5.28750962350628,5.081176133048972,4.332759633842704,4.448582490952629,5.926849300362106,6.488341833981829,3.568022697001619,2.342272283823432
3.558317711539563,4.131872498164672,5.430082078142584,5.8032356689307125,5.05628986100345,4.296212094409044,5.656859687548304,6.285505898877376,4.340385318487,2.6727726509136525
4.751892424577617,3.586675180020597,5.596398100831231,5.712964208252263,5.29989141622582,4.517751753034894,5.41413413497673,4.961345357500478,4.743477746243982,2.117750205247166
4.597075358886091,3.7956855184554494,5.361030603439333,5.475700437942931,5.300879407582346,5.230211754885938,5.150069370842056,6.124716233054403,4.213232742171066,2.142367411020953
4.6533851457831945,4.429446078719485,5.9013057671316975,5.265108284398774,4.325419417243445,4.229934928236295,5.755852710425181,6.482801597047765,4.605513817107741,2.769778646109012
4.291625144506838,3.798800454243393,4.799514979037831,4.556371173946621,4.88750310777787,4.543784538145883,4.947059821129682,6.444292382197925,4.812565525273382,2.7003112248486043
3.8434187280086616,3.4113123146039577,5.477605096945407,5.692924737435499,4.936646170912406,4.882471454092616,6.194252507997399,5.808706546252749,4.148944482215563,2.1001873644279305
3.637460612381393,4.078689967821108,5.539038535124579,4.216429552271599,4.876712452877344,4.313636715894524,4.742680324117511,6.141459391264226,4.379647377522221,1.9718145316678035
4.21680011286957,3.708506206651335,5.574201951713596,4.714954505918096,4.5294238710831545,4.919317319818713,5.597949711288673,5.082726392000577,3.991785962840846,2.5357939507928147
3.776201773125779,3.3834494169305622,5.283297010858843,5.966957516307512,5.378682800028591,4.353298412986127,4.525656246085183,6.980088435607716,4.252825132345414,2.300367336888272
4.745428256549031,3.6058440929523146,5.31753563122415,4.948792804660433,5.536468717164714,5.453598149724757,4.638648432145031,5.815889085372214,4.089382938554249,2.0735672776267875
3.251345629922591,3.7380139097463614,4.977183310857395,5.265408403233308,4.520317065546033,4.176455140804926,5.175318093997744,6.137513801673581,4.143050810532447,2.590997578513667
3.684741041956732,4.0935340265291895,6.64879820054203,4.955684491445052,5.138752564143926,4.227288782510178,5.443161483544898,5.376775509029353,4.632482353262139,2.199856845712296
3.6283315537440095,4.170899868973206,5.295868127392729,4.5306881135917605,4.810073795739585,5.301693476696178,4.6086756595300455,5.724876092910528,3.9821839752133297,2.351704498422395
3.940047826721426,4.004260786700349,5.048737874572643,5.377275976477214,4.869601077961905,4.410264959178321,4.176207105028498,5.969062755468996,4.626301207130748,2.250066569376268
3.0276515709039207,3.78220193928471,5.036831491774645,6.303030773630311,4.471028150362755,4.359388930241553,4.595100470256404,5.387809776898875,3.098641434864478,2.277228365506012
4.811496259111894,4.470097691581567,5.2310206687235175,4.572877402916546,4.8613387912683,3.9175424508163785,3.995605494079417,4.685111819046615,4.031860272209852,2.336885880659426
4.5702977456120575,3.117984441864608,5.886362559585256,4.969102461107241,4.357412686789759,4.546928531560515,5.351923519442818,5.993728041044967,4.477649352781441,2.065424750813121
4.5527639943618174,4.1959016897561945,5.2203020580034085,4.997049551584751,5.435447775326304,4.227511763663816,5.527636059315281,6.280071124319414,4.258797159225371,2.2893324267160096
3.104053896070583,3.1660461257427808,4.997877032597839,4.695257109118355,5.408084774974077,5.079751479123388,4.187888344129562,5.523240152590652,3.988224644690312,2.407385565572685
3.173716411152382,4.153380197195284,4.827113211447204,5.574502567070946,4.868134118714449,4.87123918994429,4.964361500735834,4.9111629159421,4.028706819474552,2.29782455033036
3.9875598007103017,4.473956973903736,5.18832931556932,5.027968536728402,5.1438354407246285,3.973927434696912,4.8940571616625785,5.494505553552673,3.638376870049041,1.875686175548674
3.9734199055538713,3.289870428223997,5.984361472152663,4.022076133017492,5.633109727819586,5.286243386266446,4.98517441126265,6.015658191728511,4.682965619815925,2.125291675843424
3.935639825104496,3.635471440890935,6.115212739801209,4.9228910863476685,5.265695017194345,4.957070952712984,5.181109470604969,5.609319415934249,3.810638340489456,2.043386342011794
3.565942069491936,4.564165536784496,5.032995990955508,5.150138880571397,5.015925623761201,4.875211910207527,4.998113771349578,7.048106505231204,3.8520593342965888,2.719855489766368
4.957498418333193,4.58379456823047,5.919092864395568,4.305225969583777,4.789095673815346,5.482444749644307,5.5830367278340365,5.703803282060697,4.07076822758264,2.313176145923669
4.349149353939103,3.8775292244868913,6.611115409521766,6.2214863288383535,5.434823961488783,5.399969300574044,6.1626477687196894,6.470375795601492,4.957271091939858,3.3708116501608933
5.462684004167134,5.605177810056754,5.967136331650687,4.930228093895551,5.60082017827424,4.351665133627038,5.808125297783911,7.791673707786757,5.194216681441619,3.247434296100141
5.455932997272046,5.5810165806900605,6.029368836088364,6.500716017301593,6.1391246799027375,6.122733057469781,6.785423421421188,6.973976278399184,4.923883032181919,3.637205733399652
5.857079243822722,5.407790511256992,5.562560992562755,6.006892961503654,6.453081008742612,7.436667980338925,5.498009305706895,8.468061476022141,4.9468156907328575,3.3939843364406883
6.876809185801199,4.733169116793473,7.472247316367875,6.102589965932179,6.201762416165092,4.699607281782698,6.231280295651768,6.343876799893964,6.459811702913481,3.5543227013417167
6.372434722857509,6.372845592217978,8.12500734062908,5.668464141547312,6.109726817349298,6.241403011650554,5.873150655621344,7.874493005905954,6.817026923345251,4.240757763866643
7.156239306166381,5.488270294103092,8.045844506200746,5.832696534870147,6.972530250946543,8.036859798283148,7.17659476218373,9.57766761459666,8.464542437424804,3.711598513883056
7.108753872521974,7.681425436515719,7.795201140975778,6.978460911977072,8.429676612411697,8.38677119113151,8.127023612262352,7.199776469789659,5.346946293557455,4.781363360125107
5.974285199961828,6.028096059760878,9.012640875213387,7.760788846945957,7.565389417073359,9.008661027394451,7.6137830740413,7.927545019662878,6.8108617385622345,5.324149884284648
7.331637223863196,5.196955932312475,8.299171646451855,6.884577249285683,8.179448125307887,8.196172023143019,7.590302710081094,7.864087207522579,6.1821418015752565,5.563258925430171
8.194090370775566,6.806110837769077,8.915783344582634,6.956370020361929,7.966038079781071,8.290580956588702,7.605711421277173,7.855848193326675,5.9343547206425145,4.5351522068834775
7.591451631301499,6.466018182900756,8.603617358434686,6.303529316714626,5.153655565171826,8.097075857072783,7.9167588941496865,8.92762019915136,6.726181724059079,5.081733620476218
7.798188796903528,6.7909458138555525,8.806854295410096,6.413787141094516,9.453791965022155,8.854620082169653,7.563713747233981,10.131059382215753,8.045749040421649,4.811975382464179
8.644862791818909,7.108775050414505,7.9649073847511875,7.861584941885214,7.262225454882757,8.007998056863496,7.890451453886667,9.601822127894042,6.188437127576679,5.102140044578783
6.8641852160810695,7.892168425954044,9.97659336646591,6.956853451923828,7.082353666566467,6.992998135982953,7.401974740697196,8.362295445753338,7.336786471533349,5.125540305685971
8.361525988184633,8.361466473263814,8.295026371275236,6.908736393531695,8.834393795420258,8.516792737402914,8.122152717790629,10.053104862502698,7.630713752023714,5.758995218024628
8.05136969673317,6.793050358918876,7.329304189701784,7.457781074289774,8.145941228808894,9.252783906988064,7.460986553144119,10.266074528115292,6.8573580180907125,4.93978621257994
7.575084919333889,6.268375940350334,7.762345204903752,7.228145706065654,8.833661644447655,8.193649393010041,8.135762043940819,8.926698760199518,8.80393000423349,5.590596781365348
