w246792829,w469681591,w471892367,w482824940,w506294760,w533818162,w534573301,w592487869,w592781545,w1083279101
108.1524,126.9882,99.237,138.6932,111.3864,197.3274,121.7985,101.9612,60.59310000000001,105.39549999999998
271.0472,314.15989999999994,278.4029,341.0323,274.553,495.3698,309.9524,258.6622,161.3378,263.8035
357.0744,406.1465,364.2399,436.7299,361.2342,611.5260000000001,401.0239,342.8998,232.2371,348.86999999999995
266.1796,276.8295,261.3121,283.44809999999995,267.98380000000003,316.72600000000006,273.9431,262.6902,239.2839,264.615
143.312,142.20600000000002,149.75,141.536,142.29200000000003,142.382,144.14499999999998,144.056,145.923,143.275
34.044,33.7341,35.6883,33.5459,33.7806,33.6672,34.2333,34.2422,34.7805,34.039
469.1296,507.3101,267.1159,530.4985,501.5014,515.9662000000001,445.9644,444.7474,378.3734,469.7265
61.4676,60.9074,64.4418,60.5672,60.9912,60.7878,61.8103,61.826,62.7989,61.4585
4.5288,4.456,4.9188,4.4118,4.4664,4.443,4.574299999999999,4.5756,4.7017,4.5275
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.688399999999998,16.5543,17.8233,16.4741,16.515,16.8336,16.8873,16.8014,16.9941,16.671999999999997
205.094,228.2312,209.7416,242.6548,206.8772,325.9904,226.1666,198.4924,146.195,201.183
272.5192,296.4717,279.70629999999994,311.4105,274.0318,399.4054,294.99080000000004,265.8378,211.4718,268.3905
342.7636,366.2141,323.7019,380.7635,347.9074,447.9892,357.5529,334.5434,283.7969,339.599
247.7748,252.4923,242.3397,255.4145,249.0342,267.7776,250.3077,246.0182,235.9617,247.192
452.9864,485.8042,335.96899999999994,505.9012,472.8644000000001,534.4694,448.7205,435.6712,373.2391,451.5955
278.9528,291.2293,214.0787,298.6855,289.3502,294.07160000000005,271.5267,271.1182,249.7687,279.142
103.7096,104.6409,95.0843,105.1957,105.0182,102.15980000000002,102.1228,102.877,101.6094,103.8485
19.0204,18.7153,20.6683,18.5301,18.757,18.6706,19.2148,19.2174,19.7446,19.0145
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.834,14.7143,15.842899999999998,14.642699999999998,14.6798,14.9606,15.0104,14.9346,15.107,14.8195
87.024,87.6794,92.5002,88.1036,86.3244,94.3398,89.0977,87.1808,85.19149999999999,86.73349999999999
129.91359999999997,129.7804,135.9868,129.71519999999998,129.0472,133.6588,131.4778,130.344,130.06539999999998,129.731
84.16199999999999,83.39529999999999,88.23389999999999,82.9297,83.5098,83.2326,84.6314,84.6526,85.984,84.14949999999999
95.5132,94.6421,100.1395,94.1131,94.7722,94.4572,96.0465,96.0706,97.5833,95.499
228.2328,231.6721,218.5131,233.7857,229.959,238.6242,228.4886,226.5818,219.7972,228.0015
196.6696,200.2672,177.71919999999997,202.4524,199.70800000000003,201.1444,194.5102,194.3776,188.1154,196.723
196.9632,206.1273,126.8991,211.6299,207.7614,192.4956,185.4411,189.723,175.84229999999997,197.832
20.8316,20.4965,22.6451,20.2931,20.5418,20.45,21.0461,21.0482,21.6269,20.825
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.98839999999998,100.373,81.30340000000001,108.6924,89.1952,150.829,96.8649,82.6308,53.173100000000005,85.0075
177.51399999999998,193.9193,183.0079,204.1527,178.4698,264.8356,193.0629,172.9746,135.6845,174.667
228.6512,242.3049,236.4419,250.8313,228.995,303.6698,242.4814,225.0802,193.7388,226.1735
302.6496,318.8895,292.1421,328.9731,305.8338,377.481,313.6356,297.1302,261.7314,300.3675
365.146,385.8732,323.2696,398.6598,373.2052,439.9294,371.30210000000005,356.2704,313.79549999999995,363.1905
381.8792,404.1137,303.9023,417.7335,395.1638,438.0344,379.3493,370.2318,327.8093,380.893
279.6128,291.8488,215.1572,299.28099999999995,289.94719999999995,294.8306,272.2677,271.8172,250.5187,279.7945
315.494,338.63570000000004,141.68509999999998,352.5403,342.3242,306.4844,287.2601,297.4114,262.0625,317.583
9.9628,9.8033,10.8307,9.706499999999998,9.8242,9.7846,10.0662,10.066200000000002,10.3412,9.9595
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.76359999999998,151.50719999999998,118.0232,166.26639999999998,131.63,241.2644,145.3792,120.05559999999998,67.7664,124.238
236.9208,269.075,243.3978,289.11979999999994,239.3964,404.946,266.2108,227.7476,155.0672,231.485
340.4772,383.8157000000001,349.8063,410.8345,343.7298,567.3834,380.1208,328.1518,230.1338,333.1305
275.2172,286.7418,270.0866,293.9044,277.1504,330.0146,283.6561,271.45,246.1083,273.5195
441.3236,474.8049,370.6703,495.4507,454.7642,559.9328,450.4363,426.793,358.4679,438.266
464.7824,499.2927,342.60049999999995,520.4287,485.56340000000006,551.1014,460.537,446.63020000000006,380.8956,463.2905
311.3299999999999,327.2507,227.5661,336.9213,324.7622,331.2044,301.8011,301.1934,273.4715,311.563
359.2792,387.5733,147.1831,404.5749,392.0254000000001,348.56260000000003,324.87260000000003,337.197,293.9388,361.8195
21.7364,21.3868,23.6288,21.1746,21.434,21.3386,21.9603,21.9624,22.5661,21.7295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.4256,89.61540000000001,74.2238,96.5722,80.1932,132.1988,86.8348,74.81800000000001,50.1384,76.75099999999999
182.1832,199.6455,188.1877,210.5387,183.1786,275.245,198.7772,177.3614,137.6538,179.14749999999998
312.3112,347.1883,321.5101,368.9369,314.69140000000004,496.1476,344.6821,302.501,223.4593,306.342
416.564,455.42009999999993,382.3463,479.5199,425.4566,588.9992,440.3413000000001,402.7742,318.9405,411.409
450.3104,485.1387000000001,377.0165,506.6157,464.2634000000001,573.8384000000001,459.8455,435.2082,364.1151,447.1230000000001
466.36,500.8188,344.68240000000003,521.9241999999999,487.0648,552.7846,462.2099,448.2556,382.5885,464.8595
352.7804,373.7372,242.642,386.46719999999993,370.4444,379.0304,340.271,339.4452,302.9426,353.083
198.9016,207.8971,130.13889999999998,213.2985,209.4994,194.5252,187.5949,191.79540000000003,178.1689,199.754
31.6976,31.1895,34.45009999999999,30.8811,31.2578,31.121,32.0236,32.0262,32.903400000000005,31.6875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.5328,49.29239999999999,45.35999999999999,51.6334,45.9528,64.5018,48.70049999999999,44.4004,35.9907,44.9285
135.70159999999998,143.1904,142.10479999999998,147.8732,135.5912,178.3988,143.8758,133.88,116.4874,134.271
183.4976,188.8155,191.2181,192.1501,182.9738,216.128,190.1791,182.4082,169.7559,182.375
408.5216,445.7829,376.4423,468.8957,416.9462000000001,574.4138,431.5258,395.345,314.8824,403.5535
244.5588,248.87,240.3708,251.5428,245.6004,263.406,247.0888,243.0036,233.7392,244.0
237.6544,241.89140000000003,225.2626,244.494,239.8396,250.1518,237.8541,235.5936,227.2751,237.3835
118.9508,118.2716,122.5796,117.8592,118.37,118.1432,119.3726,119.3868,120.5642,118.939
39.7188,39.357200000000006,41.6364,39.1376,39.41160000000001,39.278400000000005,39.9394,39.95,40.5782,39.713
16.301199999999998,16.0399,17.7169,15.8813,16.075,16.0048,16.468899999999998,16.4702,16.9213,16.296
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.3592,50.0823,46.30009999999999,52.4009,46.7594,65.2256,49.5271,45.245000000000005,36.9063,45.757
92.2064,93.119,98.0294,93.7044,91.4852,101.08100000000002,94.5959,92.3088,89.7101,91.8625
115.966,115.4085,121.5115,115.0775,115.129,117.172,117.0215,116.489,117.2115,115.87
151.5476,150.8092,158.07319999999996,150.36839999999998,150.554,152.5484,152.7192,152.18759999999995,153.2224,151.44799999999998
129.5572,128.3762,135.82780000000002,127.659,128.55280000000002,128.1244,130.27980000000002,130.3128,132.36380000000003,129.538
66.1968,65.59280000000001,69.40319999999998,65.226,65.6832,65.4636,66.5662,66.5832,67.6322,66.187
66.1968,65.59280000000001,69.40319999999998,65.226,65.6832,65.4636,66.5662,66.5832,67.6322,66.187
164.4164,169.59210000000002,123.9707,172.69729999999998,170.63780000000003,161.2562,157.66719999999998,160.27100000000002,152.5146,164.9365
33.5136,32.9752,36.42719999999999,32.648399999999995,33.048,32.9004,33.8582,33.8616,34.7914,33.503
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.836400000000005,65.1351,57.5797,69.0543,59.6758,89.9122,63.8762,56.877,42.8796,57.8565
114.2468,117.6924,120.764,119.85739999999998,113.6948,136.4918,118.9945,113.6384,105.2967,113.4685
113.7676,112.9766,119.2534,112.5,112.9144,113.7442,114.6069,114.3564,115.6079,113.7115
164.64839999999998,164.2291,171.2637,163.98729999999998,163.6758,167.3352,166.1177,165.199,165.5101,164.49399999999997
188.4752,188.3698,193.6886,188.3194,187.7324,191.7356,189.8256,188.842,188.5828,188.317
254.7612,260.0324,238.8444,263.2688,257.55,269.9448,254.8714,252.16520000000003,241.8638,254.44100000000003
284.5932,296.22459999999995,223.677,303.2905999999999,294.3672,299.3172,277.709,277.2056,256.9258,284.754
364.612,392.1101,158.31429999999995,408.6329,396.4606,354.0742,331.1268,343.1402,301.11499999999995,367.0865
146.49599999999998,155.5248,44.30639999999999,160.8492,161.78879999999998,117.9516,125.9814,137.2296,126.70499999999998,148.46699999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.9624,51.6009,48.1391,53.86749999999999,48.3206,66.57079999999999,51.1231,46.8886,38.7171,47.366
287.6012,334.578,304.2631999999999,363.8842,290.2076,538.325,332.3827,274.6624,167.79330000000002,279.4175
321.6648,357.5229,333.4035,379.8899,323.7918,512.3328,355.5765,311.7254,230.2437,315.451
436.3972,477.9195,401.7937,503.6787,445.6246,622.093,462.3482,421.7874,332.01480000000004,430.82249999999993
318.1768,330.38370000000003,296.9239,337.9241,322.44460000000004,364.7014,322.7444,313.16900000000004,287.8302,316.9105
188.0112,188.2638,189.8166,188.4264,187.7844,190.6086,188.7261,188.052,187.3143,187.9095
173.0272,174.15800000000002,167.18919999999997,174.84519999999998,173.9656,174.52,172.3812,172.3144,170.3348,173.04000000000002
53.900000000000006,53.40830000000001,56.51089999999999,53.1097,53.48180000000001,53.3036,54.2009,54.2146,55.0685,53.892
91.8408,95.9473,44.1807,98.3655,98.9622,77.9976,82.1837,87.5502,82.8757,92.777
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.234,146.3866,117.3958,160.1634,127.5256,231.76720000000003,141.2908,117.1872,68.188,120.869
264.9224,304.1513,277.8383,328.6211,267.239,473.5676,302.0423,254.0534,164.9051,258.122
381.8264,435.5234,398.1506,469.014,385.1876,666.4358,432.2621,366.8616,244.96310000000005,372.5635
504.8396,561.6629,457.2503,596.9137,517.5002000000001,758.7938,540.2888,484.831,361.9994,497.2185
562.858,616.2785,451.8235,649.2245,584.065,753.337,577.866,539.783,430.607,557.9224999999999
579.4612,629.6062999999999,403.9741,660.3239,609.3694,706.3786,573.8586,553.217,457.5068,577.2245
524.8743999999999,567.3477,302.68749999999994,593.1507,560.5294,578.8264,499.8065,497.9142000000001,423.8361,525.453
373.8064,401.8752,162.982,418.7402,406.3504,362.8714,339.5585,351.8732,308.9991,376.3405
219.1628,235.0188,41.9972,244.376,245.6972,170.70560000000003,183.7702,203.0372,184.3362,222.547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5428,18.3943,19.8037,18.3055,18.3502,18.7066,18.7642,18.6682,18.8812,18.5245
169.80199999999996,183.2841,177.68630000000002,191.7039,170.1146,244.0172,183.5113,166.2882,135.3225,167.349
276.1628,299.48310000000004,287.2961,314.0397,277.055,402.7112,299.1841,269.9238,216.5997,272.004
480.6696,531.7924,438.6588,563.5092,491.94720000000007,709.7328,512.7848,462.72,352.1344,473.786
468.6596,504.8251000000001,394.8809,527.1334999999999,482.8214,598.6262,479.2044,453.1274000000001,379.0834,465.27150000000006
542.7536,586.9741,388.3619,614.0635,569.0774,654.9392,537.9129,519.6333999999999,435.1969,540.769
509.464,549.4741,300.2383,573.7809,543.0406,560.3422,485.8708,484.0722,414.283,510.0065
422.2652,455.7835,170.47369999999998,475.9227,461.1326,409.181,381.3582,396.0714,344.8768,425.2925
246.4388,264.9572,40.2164,275.8876,277.33160000000004,190.34840000000003,205.2944,227.65,205.7432,250.368
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
