Unnamed: 0,full_id,osm_id,osm_type,Building Area,Area,S_coeff,W_coeff,E_coeff
778,w486187266,486187266,way,157.39,15.21864550031215,0.14,0.23,0.63
779,w486187267,486187267,way,168.32,16.275509311980056,0.2,0.2,0.6
780,w486187268,486187268,way,100.82,9.74867424449756,0.1699999999999999,0.13,0.7
781,w486187270,486187270,way,209.39,20.246725848594963,0.39,0.39,0.22
782,w486187271,486187271,way,124.87,12.074161405578362,0.33,0.45,0.22
783,w486187272,486187272,way,280.31,27.104253892829902,0.37,0.37,0.26
784,w486187274,486187274,way,90.55,8.755628375711705,0.39,0.28,0.33
785,w486187275,486187275,way,187.9,18.16877495081424,0.42,0.3,0.28
786,w486187276,486187276,way,100.04,9.673253039273318,0.35,0.63,0.02
787,w486244621,486244621,way,1299.26,125.63045525596011,0.06,0.46,0.48
788,w486244622,486244622,way,520.16,50.29627449928437,0.09,0.74,0.17
789,w486244623,486244623,way,153.51,14.84347335124797,0.1,0.33,0.57
790,w486244624,486244624,way,149.4,14.446061616027926,0.37,0.23,0.4
791,w486244625,486244625,way,111.07,10.739786236226385,0.03,0.4599999999999999,0.51
792,w486244626,486244626,way,857.25,82.8908053570277,0.06,0.61,0.33
793,w486244627,486244627,way,176.67,17.082902983290854,0.27,0.55,0.18
794,w486244628,486244628,way,206.38,19.955677351511667,0.36,0.16,0.48
795,w486244629,486244629,way,224.96,21.75224913749426,0.44,0.53,0.03
796,w486244630,486244630,way,132.17,12.780026531394986,0.35,0.34,0.31
797,w486244631,486244631,way,181.11,17.512223689951927,0.3,0.36,0.34
798,w486244632,486244632,way,124.99,12.085764667920552,0.17,0.25,0.58
799,w486244633,486244633,way,157.98,15.275694873494588,0.58,0.09,0.33
800,w486244634,486244634,way,218.4,21.11793746278781,0.31,0.65,0.04
801,w486244786,486244786,way,538.38,52.05803649824039,0.14,0.48,0.38
802,w486244787,486244787,way,132.64,12.825472642235232,0.4,0.5,0.1
803,w486244788,486244788,way,194.47,18.8040535640492,0.41,0.13,0.46
804,w487707869,487707869,way,520.57,50.335918978953536,0.25,0.33,0.42
805,w487707870,487707870,way,506.41,48.96673402257498,0.7,0.05,0.25
806,w487707871,487707871,way,193.36,18.696723387383937,0.43,0.43,0.14
807,w487707872,487707872,way,363.87,35.18399223710898,0.47,0.12,0.41
808,w487707873,487707873,way,271.22,26.22530677040893,0.07,0.61,0.32
809,w487707875,487707875,way,446.2,43.14479714238059,0.36,0.57,0.07
810,w487707879,487707879,way,536.01,51.82887206698212,0.51,0.43,0.06
811,w487707881,487707881,way,169.71,16.409913767443772,0.43,0.29,0.28
812,w487707882,487707882,way,640.61,61.9430490752587,0.05,0.31,0.64
813,w487707883,487707883,way,224.97,21.75321607602277,0.11,0.86,0.03
814,w487707884,487707884,way,199.96,19.334902816204444,0.4599999999999999,0.22,0.32
815,w487708422,487708422,way,289.23,27.96676306026612,0.21,0.33,0.46
816,w487708424,487708424,way,275.86,26.67396624764032,0.58,0.08,0.34
817,w487708426,487708426,way,241.6,23.36123484894476,0.66,0.03,0.31
818,w487708427,487708427,way,361.39,34.94419148203703,0.27,0.26,0.47
819,w487708428,487708428,way,162.79,15.74079230571075,0.28,0.22,0.5
820,w487708429,487708429,way,101.72,9.835698712063994,0.37,0.16,0.47
821,w487708430,487708430,way,196.3,18.981003314767616,0.11,0.83,0.06
822,w487710245,487710245,way,364.9,35.28358690554612,0.41,0.16,0.43
823,w487710246,487710246,way,319.03,30.848239875243568,0.13,0.21,0.66
824,w487710247,487710247,way,154.68,14.956605159084337,0.33,0.29,0.38
825,w487710248,487710248,way,608.38,58.82660619785187,0.68,0.24,0.08
826,w487710249,487710249,way,317.93,30.741876637106817,0.21,0.12,0.67
827,w487710251,487710251,way,231.57,22.391395504843285,0.39,0.36,0.25
828,w487713342,487713342,way,262.65,25.39664045147078,0.16,0.23,0.61
829,w487713344,487713344,way,261.5,25.28544252069145,0.12,0.09,0.79
830,w487713345,487713345,way,338.48,32.728935313207046,0.34,0.07,0.59
831,w487713347,487713347,way,503.99,48.73273489867413,0.12,0.53,0.35
832,w487713349,487713349,way,204.38,19.762289645808483,0.6,0.22,0.18
833,w487713351,487713351,way,304.07,29.401699836583745,0.24,0.48,0.28
834,w487713353,487713353,way,201.5,19.483811349595896,0.26,0.29,0.45
835,w487713355,487713355,way,118.27,11.43598197675785,0.21,0.1,0.69
836,w487713357,487713357,way,192.58,18.62130218215969,0.03,0.54,0.43
837,w487713358,487713358,way,146.97,14.211095553598556,0.04,0.95,0.01
838,w487713360,487713360,way,279.27,27.003692285864247,0.03,0.08,0.89
839,w487713362,487713362,way,289.58,28.000605908764168,0.44,0.22,0.34
840,w487713364,487713364,way,332.85,32.18454892165258,0.01,0.79,0.2
841,w487713366,487713366,way,162.6,15.722420473668947,0.64,0.21,0.15
842,w487713368,487713368,way,206.84,20.000156523823403,0.28,0.27,0.45
843,w487713371,487713371,way,212.46,20.54357597684936,0.14,0.81,0.05
844,w487713373,487713373,way,180.19,17.42326534532846,0.35,0.37,0.28
845,w487713375,487713375,way,289.9,28.03154794167668,0.12,0.37,0.51
846,w487713377,487713377,way,409.56,39.601934373898246,0.05,0.78,0.17
847,w487714405,487714405,way,72.78,7.037378610538905,0.19,0.06,0.75
848,w487714407,487714407,way,47.06,4.550412715195946,0.41,0.35,0.24
849,w487714409,487714409,way,75.02,7.253972840926472,0.33,0.37,0.3
850,w487716196,487716196,way,79.75,7.711334764914505,0.45,0.23,0.32
851,w487716836,487716836,way,189.3,18.30414634480647,0.43,0.05,0.52
852,w488116397,488116397,way,164.8,15.935146949942451,0.54,0.1,0.36
853,w488116398,488116398,way,149.07,14.4141526445869,0.5,0.31,0.19
854,w488116399,488116399,way,125.4,12.125409147589703,0.25,0.42,0.33
855,w488116400,488116400,way,222.91,21.55402673914849,0.21,0.31,0.48
856,w488116401,488116401,way,594.26,57.46128899558738,0.46,0.37,0.17
857,w488116402,488116402,way,266.14,25.73410199792284,0.41,0.12,0.47
858,w488116403,488116403,way,456.01,44.09336383885472,0.21,0.28,0.51
859,w488116404,488116404,way,223.72,21.632348759958283,0.38,0.31,0.31
860,w488116405,488116405,way,140.1,13.546808784508114,0.36,0.53,0.11
861,w488116406,488116406,way,129.03,12.476407833440986,0.49,0.5,0.01
862,w488116632,488116632,way,93.11,9.003164639011782,0.64,0.31,0.05
863,w488116633,488116633,way,872.08,84.32477519481682,0.33,0.31,0.36
864,w488116634,488116634,way,284.2,27.4803929804226,0.35,0.14,0.51
865,w488116635,488116635,way,315.58,30.51464608290557,0.19,0.24,0.57
866,w488116636,488116636,way,179.72,17.37781923448821,0.66,0.18,0.16
867,w488116637,488116637,way,574.75,55.57479192645281,0.3,0.36,0.34
868,w488118363,488118363,way,494.77,47.84121757538245,0.2,0.46,0.34
869,w488118366,488118366,way,304.78,29.47035247210837,0.43,0.44,0.13
870,w488118367,488118367,way,126.43,12.225003816026843,0.32,0.31,0.37
871,w488118368,488118368,way,159.45,15.41783483718643,0.32,0.07,0.61
872,w488118369,488118369,way,200.72,19.40839014437165,0.7,0.18,0.12
873,w488118370,488118370,way,147.37,14.249773094739194,0.21,0.47,0.32
874,w488118371,488118371,way,121.36,11.734765982069272,0.58,0.25,0.17
875,w488118372,488118372,way,140.32,13.568081432135465,0.29,0.55,0.16
876,w488118374,488118374,way,197.19,19.06706084380553,0.11,0.52,0.37
877,w488118377,488118377,way,173.48,16.774449592694275,0.27,0.17,0.56
878,w488118378,488118378,way,316.62,30.61520768987123,0.17,0.28,0.55
879,w488118379,488118379,way,249.4,24.11544690118718,0.29,0.35,0.36
880,w488118750,488118750,way,300.94,29.09904807715826,0.04,0.47,0.49
881,w488118752,488118752,way,308.59,29.83875605147294,0.07,0.53,0.4
882,w488118753,488118753,way,302.19,29.21991539322275,0.06,0.42,0.52
883,w488118754,488118754,way,413.23,39.95680081386359,0.24,0.42,0.34
884,w488118755,488118755,way,416.59,40.28169215944494,0.82,0.09,0.09
885,w488118756,488118756,way,176.01,17.019085040408804,0.42,0.41,0.17
886,w488118757,488118757,way,101.14,9.779616277410067,0.54,0.45,0.01
887,w488118758,488118758,way,180.98,17.49965348908122,0.31,0.39,0.3
888,w488118759,488118759,way,164.44,15.900337162915877,0.27,0.49,0.24
889,w488118760,488118760,way,523.97,50.66467807864895,0.67,0.04,0.29
890,w488118873,488118873,way,204.04,19.729413735838943,0.19,0.15,0.66
891,w488118874,488118874,way,299.86,28.99461871607854,0.42,0.23,0.35
892,w488118875,488118875,way,240.24,23.2297312090666,0.28,0.27,0.45
893,w488119520,488119520,way,264.43,25.568755509546616,0.5599999999999999,0.33,0.11
894,w488119522,488119522,way,257.44,24.892865478113983,0.08,0.21,0.71
895,w488119524,488119524,way,79.09,7.647516822032455,0.25,0.21,0.54
896,w488119525,488119525,way,149.45,14.450896308670504,0.4,0.28,0.32
897,w488119527,488119527,way,156.59,15.141290418030875,0.46,0.3,0.24
898,w488119529,488119529,way,118.62,11.469824825255907,0.48,0.52,0.0
899,w488119530,488119530,way,104.01,10.05712763509414,0.03,0.47,0.5
900,w488119532,488119532,way,162.07,15.671172731657602,0.33,0.33,0.34
901,w488119534,488119534,way,198.6,19.20339917632628,0.52,0.43,0.05
902,w488119535,488119535,way,262.43,25.37536780384343,0.36,0.38,0.26
903,w488119817,488119817,way,466.45,45.102847662625344,0.47,0.29,0.24
904,w488119818,488119818,way,237.03,22.91934394141298,0.18,0.57,0.25
905,w488119819,488119819,way,122.26,11.821790449635705,0.2299999999999999,0.24,0.53
906,w488119820,488119820,way,374.98,36.25826094229017,0.23,0.31,0.46
907,w488119821,488119821,way,156.32,15.115183077760946,0.41,0.34,0.25
908,w488119822,488119822,way,100.28,9.6964595639577,0.28,0.48,0.24
909,w488119823,488119823,way,92.66,8.959652405228566,0.35,0.15,0.5
910,w488119824,488119824,way,149.98,14.50214405068185,0.52,0.06,0.42
911,w488119825,488119825,way,125.83,12.16698750431589,0.4,0.36,0.24
912,w488119826,488119826,way,65.15,6.299604513281254,0.29,0.35,0.36
913,w488120348,488120348,way,155.19,15.005919024038649,0.37,0.61,0.02
914,w488120349,488120349,way,130.58,12.626283305360957,0.13,0.41,0.46
915,w488120350,488120350,way,445.79,43.10515266271144,0.38,0.31,0.31
916,w488120351,488120351,way,119.47,11.552014600179762,0.39,0.06,0.55
917,w488120352,488120352,way,372.31,36.00008835517642,0.2799999999999999,0.48,0.24
918,w488120353,488120353,way,366.18,35.40735503719616,0.3,0.27,0.43
919,w488120785,488120785,way,183.31,17.72495016622543,0.5,0.04,0.46
920,w488120786,488120786,way,151.77,14.675226047286202,0.36,0.33,0.31
921,w488120787,488120787,way,298.96,28.907594248512105,0.11,0.38,0.51
922,w488120788,488120788,way,194.61,18.817590703448428,0.4,0.52,0.08
923,w488120789,488120789,way,207.25,20.03980100349256,0.19,0.38,0.43
924,w488120790,488120790,way,325.46,31.46998134907931,0.02,0.6,0.38
925,w488121954,488121954,way,183.77,17.76942933853716,0.86,0.04,0.1
926,w488121955,488121955,way,48.92,4.730263281499908,0.41,0.41,0.18
927,w488121956,488121956,way,195,18.855301306060547,0.66,0.0,0.34
928,w488121957,488121957,way,121.52,11.750236998525525,0.7,0.2299999999999999,0.0699999999999999
929,w488121958,488121958,way,183.96,17.787801170578966,0.39,0.25,0.36
930,w488121959,488121959,way,214.13,20.70505471111151,0.89,0.1,0.01
931,w488121960,488121960,way,129.95,12.56536617806445,0.17,0.28,0.55
932,w488121961,488121961,way,171.28,16.561723116420772,0.31,0.54,0.15
933,w488121962,488121962,way,160.78,15.546437661479048,0.39,0.21,0.4
934,w488121963,488121963,way,164.99,15.953518781984254,0.26,0.72,0.02
935,w488121964,488121964,way,338.37,32.71829898939337,0.45,0.09,0.46
936,w488121965,488121965,way,383.89,37.11980317119786,0.5,0.27,0.23
937,w488121966,488121966,way,315.98,30.55332362404621,0.06,0.05,0.89
938,w488122048,488122048,way,139.67,13.50523042778193,0.35,0.22,0.43
939,w488124896,488124896,way,342.27,33.09540501551458,0.42,0.16,0.42
940,w488124897,488124897,way,116.84,11.297709767180072,0.46,0.15,0.39
941,w488124898,488124898,way,242.69,23.466631148552995,0.4,0.4,0.2
942,w488124899,488124899,way,217.22,21.003838716422933,0.49,0.39,0.12
943,w488124900,488124900,way,1472.15,142.34785547547196,0.24,0.4,0.36
944,w488124901,488124901,way,146,14.117302516332511,0.45,0.08,0.47
945,w488124902,488124902,way,1299.94,125.6962070758992,0.29,0.2799999999999999,0.43
946,w488346880,488346880,way,189.5,18.323485115376787,0.46,0.05,0.49
947,w488346887,488346887,way,60.95,5.893490331304566,0.33,0.29,0.38
948,w488348203,488348203,way,124.63,12.05095488089398,0.45,0.19,0.36
949,w488348204,488348204,way,138.13,13.356321894390478,0.3,0.43,0.27
950,w488348205,488348205,way,87.85,8.494554973012404,0.69,0.09,0.22
951,w488348206,488348206,way,287.1,27.76080515369222,0.31,0.11,0.58
952,w488348208,488348208,way,166.78,16.126600778588603,0.53,0.22,0.25
953,w488348209,488348209,way,188.03,18.181345151684948,0.54,0.18,0.28
954,w488348210,488348210,way,162.64,15.72628822778301,0.16,0.47,0.37
955,w488348211,488348211,way,277.1,26.793866625176296,0.46,0.29,0.25
956,w488348212,488348212,way,200.39,19.376481172930628,0.22,0.22,0.56
957,w488348213,488348213,way,144.05,13.928749503271908,0.35,0.36,0.29
958,w488348303,488348303,way,257.99,24.94604709718236,0.38,0.32,0.3
959,w488348305,488348305,way,223.44,21.60527448115984,0.53,0.17,0.3
960,w488348811,488348811,way,214.61,20.75146776048028,0.11,0.52,0.37
961,w488348813,488348813,way,250.13,24.186033413768843,0.54,0.32,0.14
962,w488348814,488348814,way,326.98,31.61695600541373,0.21,0.22,0.57
963,w488348815,488348815,way,222.49,21.513415320950827,0.55,0.42,0.03
964,w488349395,488349395,way,255.26,24.68207287889751,0.03,0.49,0.48
965,w488349396,488349396,way,139.3,13.469453702226842,0.2799999999999999,0.16,0.56
966,w488349397,488349397,way,196.95,19.04385431912115,0.66,0.22,0.12
967,w488349400,488349400,way,277.21,26.804502948989967,0.36,0.03,0.61
968,w488349401,488349401,way,132.49,12.810968564307498,0.04,0.69,0.27
969,w488349402,488349402,way,146.43,14.158880873058695,0.36,0.41,0.23
970,w488349403,488349403,way,169.37,16.377037857474228,0.01,0.39,0.6
971,w488349404,488349404,way,248.47,24.0255216180352,0.24,0.66,0.1
972,w488349992,488349992,way,270.05,26.112174962572567,0.19,0.45,0.36
973,w488349993,488349993,way,337.28,32.61290268978513,0.13,0.73,0.14
974,w488349994,488349994,way,288.48,27.894242670627417,0.15,0.39,0.46
975,w488349995,488349995,way,368.43,35.62491620611224,0.07,0.57,0.36
976,w488349997,488349997,way,436.59,42.21556921647679,0.56,0.18,0.26
977,w488349998,488349998,way,418.35,40.45187334046374,0.05,0.41,0.54
978,w488352502,488352502,way,141.59,13.690882625256988,0.01,0.32,0.67
979,w489433556,489433556,way,180.81,17.48321553409645,0.32,0.18,0.5
980,w491015575,491015575,way,1090.57,105.45141510436127,0.36,0.3,0.34
981,w491015576,491015576,way,374.69,36.23021972496321,0.37,0.42,0.21
982,w491015577,491015577,way,251.74,24.34171051685991,0.4,0.04,0.56
983,w491015578,491015578,way,247.63,23.944298781639866,0.18,0.52,0.3
984,w491015579,491015579,way,182.7,17.66596691598596,0.44,0.05,0.51
985,w491015580,491015580,way,141.65,13.696684256428084,0.72,0.12,0.16
986,w491015581,491015581,way,53.72,5.194393775187551,0.35,0.36,0.29
987,w491015582,491015582,way,163.72,15.830717588862733,0.08,0.4,0.52
988,w491015583,491015583,way,157.49,15.22831488559731,0.34,0.39,0.27
989,w491015584,491015584,way,214.9,20.77950897780724,0.13,0.68,0.19
990,w491015585,491015585,way,252.66,24.43066886148337,0.29,0.26,0.45
991,w491015648,491015648,way,236.74,22.89130272408602,0.48,0.16,0.36
992,w491015649,491015649,way,174.41,16.864374875846256,0.23,0.47,0.3
993,w491015650,491015650,way,244.16,23.608771112244835,0.5,0.15,0.35
994,w491015651,491015651,way,214.99,20.788211424563883,0.15,0.54,0.31
995,w491015905,491015905,way,204.84,19.80676881812022,0.06,0.76,0.18
996,w491015907,491015907,way,300.23,29.03039544163363,0.16,0.49,0.35
997,w491015912,491015912,way,178.24,17.234712332267854,0.33,0.28,0.39
998,w491015914,491015914,way,182.68,17.664033038928928,0.33,0.12,0.55
999,w491015916,491015916,way,258.84,25.028236872106213,0.41,0.23,0.36
1000,w491015920,491015920,way,185.55,17.941544396612997,0.68,0.3,0.02
1001,w491015922,491015922,way,170.74,16.50950843588091,0.35,0.44,0.21
1002,w491015926,491015926,way,180.07,17.41166208298627,0.09,0.51,0.4
1003,w491015928,491015928,way,245.95,23.781853108849184,0.35,0.3,0.35
1004,w491016179,491016179,way,475.54,45.98179478504632,0.0999999999999999,0.28,0.62
1005,w491016180,491016180,way,280.03,27.07717961403145,0.27,0.55,0.18
1006,w491016181,491016181,way,213.01,20.59675759591773,0.09,0.63,0.28
1007,w491016182,491016182,way,623.47,60.285716437382405,0.79,0.18,0.03
1008,w491016183,491016183,way,1321.28,127.7596538957522,0.18,0.43,0.39
1009,w491016185,491016185,way,442.54,42.79089764094377,0.27,0.38,0.35
1010,w492144322,492144322,way,301.45,29.14836194211257,0.37,0.38,0.25
1011,w492144324,492144324,way,256.4,24.792303871148327,0.3,0.2,0.5
1012,w492144325,492144325,way,120.95,11.695121502400118,0.41,0.55,0.04
1013,w492144327,492144327,way,82.84,8.010118770225926,0.21,0.33,0.46
1014,w492144328,492144328,way,181.1,17.51125675142341,0.42,0.27,0.31
1015,w492144330,492144330,way,215.67,20.853963244502964,0.62,0.01,0.37
1016,w492144331,492144331,way,188.41,18.21808881576855,0.25,0.26,0.49
1017,w492144332,492144332,way,185.78,17.963783982768863,0.05,0.39,0.56
1018,w492144334,492144334,way,211.42,20.44301436988369,0.31,0.36,0.33
1019,w492144335,492144335,way,138.62,13.40370188228776,0.45,0.45,0.1
1020,w492144773,492144773,way,243.34,23.529482152906528,0.33,0.35,0.32
1021,w492144774,492144774,way,198.13,19.15795306548603,0.31,0.31,0.38
1022,w492144775,492144775,way,185.72,17.957982351597767,0.53,0.34,0.13
1023,w492146256,492146256,way,314.14,30.37540693479928,0.0199999999999999,0.44,0.54
1024,w492146259,492146259,way,311.88,30.15687882735468,0.68,0.29,0.03
1025,w492146261,492146261,way,303.48,29.344650463401308,0.02,0.47,0.51
1026,w492146263,492146263,way,1026.33,99.23980199717496,0.43,0.4,0.17
1027,w492146266,492146266,way,236.09,22.828451719732485,0.52,0.44,0.04
1028,w492146270,492146270,way,263.43,25.472061656695026,0.34,0.25,0.41
1029,w492146272,492146272,way,102.72,9.932392564915586,0.37,0.32,0.31
1030,w492146275,492146275,way,164.64,15.919675933486197,0.38,0.57,0.05
1031,w492146277,492146277,way,313.2,30.284514713118785,0.51,0.22,0.27
1032,w492146279,492146279,way,382.88,37.02214237981775,0.4,0.09,0.51
1033,w492146281,492146281,way,104.93,10.146085979717606,0.13,0.21,0.66
1034,w492146287,492146287,way,329.99,31.908004502497025,0.46,0.37,0.17
1035,w492149241,492149241,way,316.78,30.630678706327483,0.57,0.22,0.21
1036,w492149242,492149242,way,335.68,32.458192525222586,0.28,0.46,0.26
1037,w492149243,492149243,way,141.21,13.654138961173384,0.07,0.58,0.35
1038,w492149245,492149245,way,252.66,24.43066886148337,0.3,0.55,0.15
1039,w492149246,492149246,way,409.65,39.61063682065488,0.26,0.3,0.44
1040,w492149247,492149247,way,405.97,39.25480344216103,0.45,0.3,0.25
1041,w492149248,492149248,way,297.39,28.755784899535104,0.31,0.28,0.41
1042,w492149252,492149252,way,120.29,11.631303559518068,0.5,0.13,0.37
1043,w492153300,492153300,way,1712.04,165.5437438360405,0.26,0.2,0.54
1044,w492153301,492153301,way,347.24,33.575973464186994,0.45,0.5,0.05
1045,w492153302,492153302,way,209.11,20.21965156979652,0.77,0.19,0.04
1046,w492153303,492153303,way,307.14,29.698549964838133,0.32,0.12,0.56
1047,w492153304,492153304,way,597.24,57.74943667708513,0.35,0.31,0.34
1048,w494511980,494511980,way,212.65,20.561947808891155,0.4,0.15,0.45
1049,w494511983,494511983,way,241.35,23.33706138573186,0.2299999999999999,0.1999999999999999,0.5700000000000001
1050,w494511984,494511984,way,233.89,22.61572524345898,0.19,0.41,0.4
1051,w494511986,494511986,way,177.44,17.157357249986582,0.44,0.36,0.2
1052,w494511987,494511987,way,471.91,45.63079609919504,0.59,0.36,0.05
1053,w494511988,494511988,way,572.52,55.35916463459376,0.44,0.1,0.46
1054,w494511989,494511989,way,449.76,43.48902725853226,0.31,0.34,0.35
1055,w494511990,494511990,way,132.87,12.8477122283911,0.27,0.23,0.5
1056,w494512155,494512155,way,151.7,14.668457477586587,0.63,0.04,0.33
1057,w494512156,494512156,way,163.23,15.78333760096545,0.41,0.32,0.27
1058,w494512157,494512157,way,392.52,37.9542711213071,0.34,0.33,0.33
1059,w494512158,494512158,way,457.96,44.28191685191532,0.3399999999999999,0.21,0.45
1060,w494512159,494512159,way,206.21,19.9392393965269,0.44,0.17,0.39
1061,w494512160,494512160,way,40.87,3.951877766044587,0.07,0.64,0.29
1062,w494512161,494512161,way,185.45,17.931875011327836,0.38,0.19,0.43
1063,w494512162,494512162,way,135.74,13.125223586075172,0.05,0.65,0.3
1064,w494512163,494512163,way,205.47,19.86768594541672,0.02,0.69,0.29
1065,w494512373,494512373,way,397.6,38.4454758937932,0.19,0.53,0.28
1066,w494512374,494512374,way,266.16,25.73603587497988,0.15,0.34,0.51
1067,w494512375,494512375,way,443.98,42.93013678905006,0.47,0.41,0.12
1068,w494512376,494512376,way,172.14,16.64487982987314,0.68,0.14,0.18
1069,w494512377,494512377,way,155.24,15.010753716681227,0.49,0.07,0.44
1070,w494512379,494512379,way,420.88,40.69650878817827,0.22,0.29,0.49
1071,w494512380,494512380,way,404.68,39.13006837198247,0.29,0.36,0.35
1072,w494512381,494512381,way,69.46,6.716355019071617,0.84,0.05,0.11
1073,w494512382,494512382,way,184.34,17.82454483466257,0.65,0.26,0.09
1074,w494512383,494512383,way,145.21,14.040914372579754,0.51,0.2,0.29
1075,w494512683,494512683,way,338.47,32.72796837467853,0.77,0.21,0.02
1076,w494512684,494512684,way,305.87,29.57574877171661,0.75,0.21,0.04
1077,w494512686,494512686,way,332.26,32.12749954847014,0.3,0.24,0.46
1078,w494512687,494512687,way,233.96,22.62249381315859,0.67,0.11,0.22
1079,w494512688,494512688,way,132.29,12.791629793737176,0.56,0.03,0.41
1080,w494512689,494512689,way,158.37,15.31340547610671,0.2799999999999999,0.24,0.48
1081,w494512690,494512690,way,284.06,27.46685584102337,0.33,0.33,0.34
1082,w494512691,494512691,way,542.28,52.4351425243616,0.51,0.47,0.02
1083,w494512692,494512692,way,237.74,22.98799657693761,0.39,0.18,0.43
1084,w494513616,494513616,way,246.79,23.863075945244525,0.4,0.29,0.31
1085,w494513617,494513617,way,393.18,38.01808906418916,0.09,0.45,0.46
1086,w494513619,494513619,way,249.92,24.165727704670008,0.08,0.42,0.5
1087,w494513620,494513620,way,67.74,6.550041592166878,0.39,0.61,0.0
1088,w494513621,494513621,way,97.86,9.462460440056846,0.32,0.08,0.6
1089,w494513622,494513622,way,165.03,15.957386536098316,0.34,0.3,0.36
1090,w494513623,494513623,way,114.75,11.095619614720244,0.52,0.39,0.09
1091,w494513624,494513624,way,178.78,17.286927012807716,0.41,0.33,0.26
1092,w494513625,494513625,way,105.82,10.232143508755522,0.21,0.42,0.37
1093,w494513626,494513626,way,189.72,18.344757763004136,0.32,0.32,0.36
1094,w494513628,494513628,way,86.97,8.409464382503003,0.32,0.18,0.5
1095,w494513629,494513629,way,73.78,7.134072463390498,0.34,0.21,0.45
1096,w494513630,494513630,way,274.17,26.51055363632113,0.28,0.12,0.6
1097,w494513631,494513631,way,334.01,32.296713790960425,0.08,0.4,0.52
1098,w494513632,494513632,way,57.74,5.583103063650953,0.08,0.22,0.7
1099,w494514922,494514922,way,643.15,62.18865146150174,0.16,0.39,0.45
1100,w494514923,494514923,way,280.08,27.08201430667404,0.13,0.47,0.4
1101,w494839317,494839317,way,203.17,19.645290083858058,0.2,0.3,0.5
1102,w494839318,494839318,way,215.35,20.82302121159045,0.44,0.38,0.18
1103,w494839320,494839320,way,156.01,15.085207983376952,0.65,0.03,0.32
1104,w494839321,494839321,way,164.65,15.920642872014712,0.48,0.48,0.04
1105,w494839324,494839324,way,272.33,26.3326369470742,0.48,0.49,0.03
1106,w494839326,494839326,way,206.36,19.95374347445464,0.45,0.44,0.11
1107,w494839329,494839329,way,282.09,27.27636895090573,0.07,0.74,0.19
1108,w494839334,494839334,way,148.82,14.389979181374002,0.44,0.29,0.27
1109,w494839335,494839335,way,210.63,20.366626226130936,0.13,0.22,0.65
1110,w494839337,494839337,way,143.56,13.881369515374626,0.91,0.03,0.06
1111,w494839339,494839339,way,86.24,8.33887786992134,0.31,0.39,0.3
1112,w494839342,494839342,way,202.29,19.56019949334865,0.43,0.29,0.28
1113,w494839420,494839420,way,108.04,10.44680386208606,0.32,0.43,0.25
1114,w494839421,494839421,way,156.73,15.154827557430098,0.29,0.55,0.16
1115,w494839422,494839422,way,98.25,9.500171042668969,0.21,0.35,0.44
1116,w494839423,494839423,way,184.56,17.84581748228992,0.79,0.01,0.2
1117,w494839424,494839424,way,246.21,23.8069935105906,0.72,0.04,0.24
1118,w494839425,494839425,way,261.01,25.238062532794167,0.11,0.31,0.58
1119,w494839542,494839542,way,203.31,19.65882722325728,0.05,0.53,0.42
1120,w494839543,494839543,way,463.89,44.85531139932527,0.1,0.64,0.26
1121,w494839544,494839544,way,166.99,16.14690648768744,0.34,0.51,0.15
1122,w494839545,494839545,way,318.27,30.77475254707636,0.17,0.41,0.42
1123,w494839546,494839546,way,196.98,19.046755134706697,0.34,0.57,0.09
1124,w494839669,494839669,way,115.2,11.139131848503462,0.1,0.76,0.14
1125,w494844363,494844363,way,858.19,82.98169757870821,0.33,0.0,0.67
1126,w494844364,494844364,way,84.84,8.203506475929112,0.39,0.43,0.18
1127,w494844367,494844367,way,303.01,29.29920435256105,0.58,0.33,0.09
1128,w494844368,494844368,way,194.82,18.83789641254726,0.45,0.13,0.42
1129,w494844369,494844369,way,186.76,18.058543958563423,0.24,0.46,0.3
1130,w494844370,494844370,way,216.19,20.90424404798579,0.13,0.32,0.55
1131,w494844371,494844371,way,92.94,8.98672668402701,0.37,0.15,0.48
1132,w494844372,494844372,way,151.2,14.620110551160792,0.37,0.07,0.56
1133,w494844373,494844373,way,73.67,7.123436139576823,0.27,0.43,0.3
1134,w494844376,494844376,way,298.3,28.84377630563006,0.53,0.43,0.04
1135,w494844377,494844377,way,296.98,28.716140419865955,0.48,0.06,0.46
1136,w495288557,495288557,way,166.09,16.059882020121005,0.19,0.39,0.42
1137,w500800895,500800895,way,219.46,21.2204329468105,0.44,0.41,0.15
1138,w500800896,500800896,way,328.45,31.75909596910557,0.47,0.11,0.42
1139,w500800897,500800897,way,255.27,24.683039817426028,0.01,0.6,0.39
1140,w500800901,500800901,way,115.09,11.128495524689786,0.54,0.0199999999999999,0.44
1141,w500800902,500800902,way,268.97,26.00774560149285,0.46,0.2,0.34
1142,w500800903,500800903,way,192.63,18.62613687480227,0.27,0.42,0.31
1143,w500801407,500801407,way,937.5,90.650487048368,0.43,0.39,0.18
1144,w500801408,500801408,way,587.31,56.78926671826881,0.08,0.46,0.46
1145,w500801409,500801409,way,301.26,29.129990110070768,0.54,0.45,0.01
1146,w500801411,500801411,way,153.84,14.875382322688996,0.3,0.42,0.28
1147,w500801412,500801412,way,332.35,32.136201995226784,0.07,0.31,0.62
