time,Commercial_User_r6994474_Fourier,Commercial_User_r7029524_Fourier,Commercial_User_r7171941_Fourier,Commercial_User_r8699736_Fourier,Commercial_User_w158852142_Fourier,Commercial_User_w211715359_Fourier,Commercial_User_w211715360_Fourier,Commercial_User_w211715361_Fourier,Commercial_User_w222798664_Fourier,Commercial_User_w246792829_Fourier,Commercial_User_w275970161_Fourier,Commercial_User_w276462198_Fourier,Commercial_User_w276462425_Fourier,Commercial_User_w276462596_Noise,Commercial_User_w276465517_Noise,Commercial_User_w276612247_Noise,Commercial_User_w276614920_Noise,Commercial_User_w306190105_Noise,Commercial_User_w310793317_Noise,Commercial_User_w334608597_Noise,Commercial_User_w360350164_Noise
2019-01-01 14:00:00,8.93497655437558,8.609155922016049,10.748187797497934,8.777293697857237,10.512068076054842,10.446010665217798,10.198797262965062,9.619030833262558,10.838817130007673,9.823249998293011,11.233465898317585,9.318268755133078,9.354185036931703,8.939436140022996,9.179763169713448,9.90506838604675,9.711140083991053,9.819642983184046,10.10803916701108,9.275948134127294,8.748883502999384
2019-01-01 15:00:00,8.858207539266246,8.493754512173847,10.677321515448346,8.751697015874814,10.456297736098495,10.363531281368466,10.068309368818722,9.535885669196976,10.801415085583953,9.747597204289232,11.057389267835871,9.25157381113391,9.295204784025348,9.356527734458233,9.168705218541923,10.599579359148771,9.569277121306484,9.152795017783117,9.749378606711108,9.608865161278208,9.572085033949763
2019-01-01 16:00:00,8.746568236489118,8.324151921537883,10.57097375136724,8.73090684636838,10.37881895078261,10.240436372719246,9.8712521793509,9.35857858939636,10.7704904581664,9.623886098592784,10.885994031458702,9.103397210286976,9.145580957424835,9.658871640842689,9.464831915385076,8.973723088704752,9.328857572295895,10.07577577166444,9.213303664485684,10.164228761269609,9.61476612179385
2019-01-01 17:00:00,9.106121895438648,8.683580944904445,11.044862018231877,9.199241816692522,10.857664535093525,10.628514437224812,10.18492167872482,9.721477123310352,11.270063813613412,9.956587141302458,11.232574991511845,9.48897124569916,9.53185564107235,10.31297483370928,9.71344251771263,10.171371685066376,9.119793622032873,10.541341546522306,9.828800533386923,10.55591059561505,10.533535640629692
2019-01-01 18:00:00,9.09437343290508,8.761808406369285,11.21447247612246,9.312523750072897,10.938530356562037,10.70410852676143,10.190309999168257,9.795646149901518,11.438708466494903,9.92701969877686,11.214850765069814,9.580477422556116,9.638830967732774,10.5705718705538,10.473103017299804,9.468929372817591,9.484017544484034,10.489662582895065,10.040787087137192,10.527963112864912,9.39966061543871
2019-01-01 19:00:00,8.860146939436806,8.5729721323754,11.096123044491634,9.16652095382466,10.70748094093852,10.51253099786193,9.934743224219687,9.5736199939328,11.309143766478428,9.656601636919016,10.97575336908297,9.383337752048542,9.444260907987577,10.225386226856376,9.135321545655923,9.71808720913249,9.395942010945822,10.16669934557034,10.532126316631496,10.429251938229,9.625610771328024
2019-01-01 20:00:00,8.223843213053257,8.037772996751828,10.553097600814718,8.645959764904068,10.024929797010024,9.94601997995669,9.29892862871257,8.937714533801744,10.821873255345318,9.029577353287626,10.288509030847775,8.818508893687579,8.836853176601497,8.424740275262964,9.564431508770044,9.637798412530334,9.384429579745913,9.200959505386988,9.506974966198252,8.891473532337775,9.921590112860532
2019-01-01 21:00:00,7.640044622645185,7.56622050972472,10.11807978223042,8.21359179683637,9.420249298617833,9.48005061969923,8.749421508057926,8.421057747916011,10.409188599718505,8.43324806219497,9.72940415605358,8.325399011889937,8.336964371071163,8.654564346024802,8.456897608819109,8.549903394764632,9.496378841534051,9.40753594498126,9.602343220924666,9.003633281617637,8.217364314858287
2019-01-01 22:00:00,7.101047921364425,7.206522470864252,9.767423721740318,7.8468063016999485,8.940852532402666,9.098490551301772,8.247847126730576,7.986539971470567,10.041561815786912,7.922837574311469,9.233625064772406,7.946784914970135,7.925922660629448,8.241528833795774,8.908076682747991,8.73187543033864,8.382606961208378,7.939060768422062,8.669318216471659,8.332138452064749,8.617982165248948
2019-01-01 23:00:00,6.47733308987364,6.672101324620111,9.26599645741999,7.409688998468021,8.33807311001871,8.563027049013362,7.583420856208666,7.40185397743896,9.54524634831676,7.316169458797909,8.628730481451186,7.401645667843478,7.341532931953124,7.8038077947122755,8.010314779602984,8.476598634782144,7.435844042153666,7.428298450289401,7.558087270644639,7.653162519320252,8.126134293769395
2019-01-02 00:00:00,5.892524892661644,6.0618571608957375,8.737587895764836,7.016968997852495,7.769731977067321,7.979315907655506,6.912526268850919,6.7692393005001605,9.063787058944849,6.739460717925484,8.028986479841357,6.875064193382346,6.714868741981521,6.959978890724552,7.308818458136391,7.387006184144009,7.487868426574403,7.31739679925855,7.478053736489281,7.522615092156624,7.32746256933988
2019-01-02 01:00:00,5.521186801958043,5.66865591050072,8.401719204770588,6.791608917088257,7.439565400487409,7.623479445291069,6.475441568162012,6.369213499070199,8.745407840159457,6.382827825110827,7.617798241103429,6.583760044386836,6.312506390085754,7.205463338167257,6.3858766434517005,7.207331900408526,7.354862559234531,7.236760966476245,6.816384674118529,6.973498608119104,6.307573946475722
2019-01-02 02:00:00,5.433458608229422,5.572060723818726,8.333015723561898,6.788738910622897,7.370207349462863,7.533782819894837,6.3083674642954914,6.2864765060926375,8.647922175924093,6.293192462175135,7.500903720343171,6.56174440230677,6.198308414200739,7.157423999739459,6.875465715174346,7.427161609257572,7.20960106488865,7.5452351016107615,7.381138968498924,7.797278530499295,7.391994002616867
2019-01-02 03:00:00,5.462936831891742,5.6050452974245975,8.327275129293955,6.833705034930458,7.398345687987953,7.519910706518271,6.320760430148773,6.377005981396997,8.61589654554284,6.351657423146521,7.534699189603714,6.596956746661669,6.21850240944646,7.0302525677597165,7.49645927075934,7.018568624565565,6.824548253377072,6.616356058659422,6.830362833030743,7.762549446765634,7.115070818571475
2019-01-02 04:00:00,5.644940228617945,5.784873426533434,8.425569531849142,6.951824406100937,7.543392380140275,7.680721372651966,6.534561953128034,6.599255199562064,8.671153942601581,6.548771589078968,7.713239767760738,6.760266987712232,6.341721083512616,6.925443934489982,7.2419495939440175,6.972356149556233,6.623364590459706,7.119142330929368,6.9736721557520935,7.154383624605718,7.246655199315566
2019-01-02 05:00:00,6.231939459539895,6.346711066811775,8.936900185922699,7.3718558337723055,8.05647946088355,8.220228733232556,7.179475903063468,7.1781763658188416,9.139390231756945,7.14551172717091,8.313896150395228,7.334797455118146,6.879589675406042,7.489277651229795,6.753691857117833,7.210040956854878,7.840501408953839,7.632981470795196,7.159644284878983,7.409455717116461,7.165592522489612
2019-01-02 06:00:00,7.527897186066553,7.655301992413896,10.134565629297644,8.468355243864426,9.321253871933408,9.444207692861006,8.59168406412515,8.460832395952739,10.322235447034704,8.464597795478259,9.637155073417444,8.610316479245096,8.142977108082485,8.192944884003511,9.471739051406342,8.54453308447392,9.55398762701059,8.821236750196384,8.96873527633652,8.333996443897455,8.722291864859798
2019-01-02 07:00:00,9.637452680932183,9.710631677844049,12.126837691631046,10.362527029949067,11.381309719725945,11.45002728847562,10.825798115689032,10.538584436367817,12.312916275626636,10.54365349526525,11.856966969748918,10.61565416361898,10.187414667753304,10.714861347212222,11.2697076603124,10.447240313267178,11.339581388798829,11.275729211082904,10.46929079588943,11.430738046098185,10.336643206715047
2019-01-02 08:00:00,11.7229701298315,11.744705105764334,14.084717195793624,12.219551038563484,13.447988727024985,13.399437818292862,13.02421908768438,12.560380355103543,14.283608366581284,12.641765318270409,14.029567450902633,12.56032159327848,12.180932822646056,13.689889300609986,12.91124657450344,12.867889458255425,11.890683959995991,13.24578716898827,12.761505013198262,12.538483932901022,12.542642298847174
2019-01-02 09:00:00,13.37396878965866,13.27413202477707,15.570513916173004,13.642415882991203,15.064001258706108,14.900696061797044,14.710492089879809,14.116429360022796,15.760583224363474,14.248900874476464,15.768721065069071,14.026683796834671,13.698569932560316,14.96142648752466,15.004147340918331,14.213246016140758,14.195331521637764,13.826887198194967,13.838920745401518,14.219403846278585,13.259428619867665
2019-01-02 10:00:00,14.511451183918233,14.28013592535067,16.58093585207194,14.57737548864938,16.1325773379545,15.89491562898474,15.875326920501736,15.153529050003238,16.722380811866707,15.366516165071404,16.85077791682444,15.021123617835356,14.711508692805982,14.801776634181325,15.757906477636093,15.612350169505095,14.075070682187633,15.279512440404584,15.413710574439472,15.45084475205623,14.141084515418042
2019-01-02 11:00:00,15.145428290580012,14.765185536859583,17.095143543179145,15.039377518872826,16.679410471857057,16.44743840699108,16.524530606999086,15.706977641361537,17.18345272840682,15.967203411575436,17.423547390323353,15.54373442536198,15.280412129612856,16.78116534753929,17.051370305484074,16.27290115287872,16.349167282394472,14.2465570156675,16.108420032452027,16.115801073590195,16.413107925588104
2019-01-02 12:00:00,15.190711411977846,14.744270926652812,17.029366289738515,14.981486240230849,16.644983179293583,16.470213094614994,16.583845564622848,15.666548576534389,17.04823160171982,16.011953672921127,17.390226704264997,15.538765153046365,15.282567684451337,15.262183669588818,15.44027559984467,15.388506713506182,15.74836109606989,15.790756958917571,15.533860576264528,16.28774067158887,15.910749599495754
2019-01-02 13:00:00,14.811612164724348,14.38732931345529,16.63711444410506,14.597612285065996,16.255867246684197,16.150433682419436,16.23492044732843,15.333063674390296,16.602595214468842,15.686552230632946,16.9782287373204,15.20702955874056,14.979206908784384,14.724844231848264,15.48852408776674,15.129220149915216,14.98711847801041,16.014313528525552,15.7374835101818,15.141189675703234,16.139207672397493
2019-01-02 14:00:00,14.775041729412813,14.338346257004922,16.661089589459284,14.561718752768948,16.190297688127,16.149428000130268,16.167251414572483,15.296117365485372,16.511254441481828,15.613446540622208,16.88655306192097,15.178387418643505,14.967322534889073,17.221187977452136,15.243269456873024,15.52362871388143,15.74466769685258,16.26833929632486,15.744588643876105,16.00563323192753,14.482662300910846
2019-01-02 15:00:00,14.233171884422658,13.745426158987025,16.129012239042464,14.031172101036525,15.607474758000055,15.591846432166331,15.537815918079044,14.6895845046814,15.9542814859386,15.052674027967884,16.219444552905024,14.617263883698616,14.40634083424999,14.325067328793738,13.928094276010656,15.310839258954951,14.835101741634563,16.750403027418066,14.95183550755853,14.24832507656508,15.906145938649734
2019-01-02 16:00:00,13.833824308096736,13.294883291260437,15.716511158898696,13.70760959175366,15.204722674800347,15.166070033222526,15.034749280658314,14.173909772939384,15.608149433787732,14.63118401513674,15.803042057328849,14.167072986686271,13.931759314168984,14.701043201977011,14.2840847515301,14.500766832565253,14.204229724356413,15.293434058761564,13.104029422314426,13.482617698420237,16.22105126195306
2019-01-02 17:00:00,13.92646061190457,13.399448205891256,15.885587573200928,13.912637271049864,15.377222736632442,15.251607956045817,15.09792422641413,14.228618575849474,15.793769477323057,14.7344099665541,15.957352559541963,14.282848405643955,14.009891836297433,15.723226345826513,14.654648264402065,15.583202184260031,16.139629901970668,16.016813643215354,15.9431483752872,15.50471862866791,14.196135909016975
2019-01-02 18:00:00,13.424236080336875,12.99756761437374,15.53407795834439,13.57066658462548,14.963918496393894,14.85792069718208,14.615100416963434,13.758416790510005,15.4679706638834,14.264185780620402,15.55844124898506,13.847939281070666,13.56197641721216,13.001574166248108,14.078501616326346,14.06972864932507,13.84404048115892,14.150781559890245,14.388495537612648,14.12331773251479,14.574222853787884
2019-01-02 19:00:00,12.3169261144268,11.995751971381264,14.541982178724814,12.646637539766584,13.91273357366948,13.875578211543033,13.53687184135741,12.71972735813278,14.527757908132106,13.184102483123803,14.56873812790996,12.8368247431076,12.503066759500902,13.460333395038996,13.628770735661586,13.477095917999236,13.123757830362283,12.305892960142788,13.759459008538942,12.73730011634931,14.03263169275778
2019-01-02 20:00:00,10.51807596613511,10.352304922193326,12.841112856735018,11.006462598123338,12.124733626842534,12.21013754916382,11.754744702578384,11.027954499143126,12.918247819439676,11.45115625621209,12.809883611751069,11.140033463348225,10.749403082454307,11.776750201682889,11.619382203842877,10.87975703025854,12.182704292031971,11.600256937282722,10.964745884305149,11.527321151443614,10.801926794223098
2019-01-02 21:00:00,9.074079831125577,9.043861281785937,11.51436874884787,9.72107200507046,10.686485136184787,10.918115285021988,10.322429146286122,9.687319573541696,11.660204949230764,9.996766000860102,11.417338913691609,9.806023067679286,9.40238486765408,9.945378315675232,9.954439811246072,9.999733119319576,9.745547629214862,10.330548230629937,9.50806898240314,9.558672387942424,10.39413077663353
2019-01-02 22:00:00,8.055616646847383,8.241762457553365,10.63852958771882,8.877062616144626,9.729462602944189,10.052941682754843,9.287728690047944,8.795988102935649,10.785831875282554,8.985046098482098,10.429381086707952,8.941775634151224,8.535774755888221,10.057623917318155,8.882360281719881,9.950961086582804,8.786627465824417,8.395794485955907,9.795181158716607,9.47509716715986,9.039833533218347
2019-01-02 23:00:00,7.043139306641605,7.335357854342106,9.670237570772835,8.04895500302447,8.76963409589878,9.1367682781454,8.18777030914383,7.812574451744521,9.89333386490929,7.985482874676927,9.42461255151498,7.9860923443766305,7.581834548668174,8.40871023123874,8.166032725892501,8.766338217053535,8.046302372774408,8.220963906705041,8.263901211806091,7.925292562844245,9.083277844048744
2019-01-03 00:00:00,6.193220019301679,6.49858555063908,8.808171963880161,7.392001825297872,7.987122519644468,8.316066853042015,7.21571021839378,6.929505001026766,9.175583020084009,7.150350040652774,8.56123717515074,7.175126483977694,6.716378654375254,7.529300269142735,7.945722622370912,7.86290887041886,7.535130761144685,7.848541217038174,7.388569425623553,7.807846995889246,8.179715137193558
2019-01-03 01:00:00,5.6363792500410295,5.96317894913408,8.2539476665283,7.03767382436411,7.562608610711523,7.831103082134984,6.606140088097656,6.385654562520874,8.713813345518572,6.656224467664742,8.015071433091082,6.675409988677714,6.162344224152032,7.579825234486026,6.888081214056855,6.7241809892863245,7.611557804811449,6.588308003488843,6.9193085821201405,7.6005345535573055,6.156162164777694
2019-01-03 02:00:00,5.4900107203670565,5.86535132267981,8.089764750772583,7.011258820438815,7.525370174065362,7.74815064920842,6.4131032612762136,6.300584921446791,8.639812926011826,6.541511394451463,7.928434790679513,6.599234259843694,6.040500136192345,6.911530787932135,6.87823492249857,6.747763494644945,6.78275125912549,7.509329869616961,7.403491874716638,7.2396256917829,6.891909411977065
2019-01-03 03:00:00,5.470631365534002,5.8869715028677,8.032051727919715,7.043514611571176,7.588467850041032,7.787016013096382,6.41314838741047,6.363874316279526,8.599842641768072,6.551221558163211,7.946299035321883,6.589301418205644,6.065799730410722,6.814729179445359,7.184616611683432,6.777276008290695,7.327408878575472,7.701595992609088,6.735545062781882,6.405137522288568,7.134598323154352
2019-01-03 04:00:00,5.578804941212684,6.04446318741786,8.086990641338545,7.120094419232389,7.728409535704943,7.94489549026002,6.60268687803548,6.572836532957363,8.669668562220146,6.717199143365539,8.127173934520266,6.717102258099604,6.230201649939158,6.64278985429886,7.455960685075929,6.800154394891301,7.494369037245544,7.382361735873685,7.452540109983531,6.821094942570569,7.034432585914884
2019-01-03 05:00:00,6.159670906158721,6.622368684219564,8.59039689523071,7.552145879681123,8.262837508770849,8.539890901669022,7.287855832977733,7.19894599719974,9.180615249576048,7.324896157461662,8.733204484942473,7.284558874817332,6.835078694240331,7.935420872166918,7.190447678209746,7.855299870724488,8.081330704689778,7.366140505348456,7.7525246797428595,7.867750261772868,7.305841879046829
2019-01-03 06:00:00,7.379588370293422,7.8807884799929315,9.761730458335586,8.56983281468433,9.482031891238554,9.72515048727342,8.659177477713955,8.464069312530725,10.31971884082885,8.56155167606167,10.012456302037078,8.512078319847063,8.07911337254946,8.951598292695005,8.72381857059368,9.461274856357347,9.08746188994504,8.671874609696514,8.295730076667375,8.946400027094196,8.831692660123913
2019-01-03 07:00:00,9.588615630571958,10.009371345179988,11.90834249762845,10.582038863274263,11.634690110638184,11.85226893713619,11.01755344413314,10.634795742244217,12.392130632072195,10.763134864232,12.322312682320732,10.64642449397167,10.243988057378328,9.947644196426364,10.49122056473675,11.934575613027636,10.82437285441193,11.311176192884826,11.277413092216728,11.491145132727237,10.59118552624578
2019-01-03 08:00:00,11.655358528460653,11.997112397417942,13.914558914461034,12.414904199388204,13.705876308280972,13.785114707121847,13.19858312305427,12.659639498377269,14.35431532938214,12.86572091026634,14.47985608446272,12.59834599026292,12.26422442166238,13.369545930271851,12.34192996634139,12.437553324539516,12.465334124991177,13.765007993421625,12.562675022493217,13.236137172987618,12.053878686339246
2019-01-03 09:00:00,13.863711002412796,14.056948148270813,16.008696856018478,14.40467847442391,15.822801174504397,15.864256781482862,15.474507979187964,14.792815257715583,16.37050108221665,15.054176987713385,16.73466834878547,14.633509807005812,14.341837404807642,15.164268752035602,14.763653991328306,14.838233411043824,15.22071164515177,15.024974355396369,15.880017566786456,13.844507671537109,15.230162228215235
2019-01-03 10:00:00,15.550717510212648,15.625375286159768,17.609173286209437,15.884001708357385,17.433969041841237,17.445834454416623,17.19403067303891,16.384329406948922,17.882234821882786,16.7147068770388,18.37616221205498,16.194344731360573,15.93867316014565,16.053950626792062,16.639438362918792,16.008949337193886,16.845444466817646,16.943239588829453,16.196443564196723,17.176766701804713,15.1567949397967
2019-01-03 11:00:00,16.008567403590213,15.957734636779156,17.99141155739995,16.197799450047885,17.830987523333466,17.827498581229666,17.693541478141096,16.733529432260536,18.17330929740615,17.17071719280183,18.78302491640129,16.588784046611277,16.341725945482636,14.85918354112303,14.596353520973032,16.0938300747678,17.104446819709477,16.724119400227845,17.841944497700737,17.357503763325482,15.984140273801811
2019-01-03 12:00:00,16.025629697344037,15.94300018893291,17.967833118416895,16.1433779805909,17.79174705551073,17.861516676188273,17.757153631358413,16.71936952180099,18.053899079564125,17.21949573527957,18.766689450880644,16.61146241493998,16.34119472969273,16.861185818519335,16.915360336145724,16.82232973062969,16.04266785868238,17.29046337645775,16.162133284576914,18.2272460029806,17.050226410743736
2019-01-03 13:00:00,15.522864358915854,15.491760053231298,17.50345456632548,15.633465466069335,17.317147893550494,17.43330945980599,17.313635285548568,16.250158003919097,17.473924872762574,16.754593955339526,18.247327295901503,16.197254180004634,15.918487527118344,16.670991482526833,17.413616762812318,16.504073557321416,15.824225472263686,16.277437432915978,16.748250052123346,16.18098251167462,17.305392093450013
2019-01-03 14:00:00,15.525070738746004,15.534657379056975,17.574849180184774,15.690389357202973,17.35034732581257,17.50310135183677,17.31635218317124,16.269956021157903,17.454751447321566,16.751141321302594,18.22935751154756,16.263600272159955,15.970604793863126,17.268960438932616,16.13856364671733,14.937383902105294,17.102252289305643,17.161916728196655,16.061277700666327,17.144090789012953,17.48106093078537
2019-01-03 15:00:00,14.952494859842009,14.966048118862544,17.013635681311214,15.170043002038684,16.778542926094982,16.913656753759287,16.70298833014306,15.624844357001658,16.897390113143707,16.177973033246765,17.58032964479446,15.708458007275896,15.37860020561495,16.305133762830977,16.765818901008352,15.89069818291756,16.49113590226155,17.357040787834137,17.430139576222782,15.651864837098296,16.59310336679909
2019-01-03 16:00:00,14.563741610196285,14.541058009953698,16.596290860454655,14.861218666417344,16.36769015555581,16.462042973266037,16.201452650023807,15.117076263473626,16.52361854587656,15.752185735416148,17.18565341212419,15.247117501418485,14.864865770614369,16.320920611253467,16.194749895155315,15.704264664066049,13.756330280252936,15.707778416298504,16.229635258952726,14.443789131767575,14.54219994062061
2019-01-03 17:00:00,14.56657313643801,14.566751316506677,16.59822635117855,14.931259389403769,16.416148430857376,16.450107832603727,16.157327238547264,15.076701700871148,16.59556631709756,15.70901320592914,17.19338893425277,15.20719910414762,14.807490965201222,14.824215342715643,15.591979648024092,14.623223646200806,15.343527035349968,14.76700838624611,15.981165631452214,14.914815252676268,14.186501391285828
2019-01-03 18:00:00,14.064880961478892,14.16504362863538,16.15238947185423,14.55046675583726,15.962152062440827,16.017658073257984,15.653801972918949,14.604341017563977,16.244413044609182,15.194040645185629,16.759041801450692,14.737466173393823,14.304754199399694,14.714030223668995,15.30728044658494,14.20942385522608,16.007355420688636,16.65197791786037,14.404127952970626,16.38342887514941,14.136521857488964
2019-01-03 19:00:00,12.884816898378558,13.057141613570618,14.940948027485398,13.480953468100203,14.74379083996131,14.89318200422588,14.456025703071369,13.395796890074829,15.163701326743356,13.953651432125598,15.621890353923789,13.550945487890228,13.05032119665948,13.26586297042881,14.32471565159914,13.46840858816718,13.572224431746989,14.757762885885672,13.567399151789084,14.71645795957876,13.41293047086347
2019-01-03 20:00:00,11.120563075853466,11.395129402065717,13.230187839444996,11.872148025119303,12.9791731674495,13.244942083683451,12.691689603178842,11.677067322639072,13.565323003309288,12.20692597562822,13.914531253596962,11.877748603363209,11.281295919024483,12.367255403330107,13.568451545775403,12.367030771580648,12.334582603666506,12.818020062099505,12.420599999573716,13.150622028666907,12.044622901699189
2019-01-03 21:00:00,9.65120586999028,10.02257995583564,11.834540466694303,10.532858543980064,11.467331150154964,11.901794895487448,11.226280595003471,10.239816932850731,12.238799268119672,10.682140496921344,12.486654275562977,10.50313443666019,9.797778851690214,10.81906955343777,11.420939188627978,10.330147990019514,11.394662044864686,10.578612064372187,11.086947036137348,10.817928055422216,11.342275485719286
2019-01-03 22:00:00,8.537123113916529,9.083794652746173,10.837894201091052,9.59511193038326,10.41050369373045,10.936074415088344,10.113693773806938,9.214368740728473,11.247331820970343,9.552425929312356,11.450942570057087,9.54389040241851,8.768115051533186,9.053779417228986,10.18600561832603,9.621822427567968,10.43992880981084,8.643502917967407,10.25924896359336,10.751107646677292,9.82978261725015
2019-01-03 23:00:00,7.427509021032299,8.030331966839606,9.741594131827004,8.639564162717074,9.297058169150755,9.873594315147807,8.920116349922825,8.079731988561276,10.21098225536201,8.401851350504877,10.356726896219625,8.50222637967584,7.675606921231848,8.550318667449549,9.078103990325932,8.613690535380854,8.973904235280616,9.000896616123041,8.411388529773083,8.841705873279116,8.190472838207098
2019-01-04 00:00:00,6.420670259687871,6.973306317607447,8.689632318894873,7.762466860587354,8.275764924319319,8.861408635782304,7.749431562864835,7.012235865670554,9.242513095181945,7.360638037876034,9.30325407578179,7.504053266687015,6.600790620846795,7.524695453246202,7.683574497282591,7.496494876138573,8.090163433915338,7.977171949729946,7.681149881287933,6.789956543121119,8.319885081336839
